Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Regime,IV_Rank_Source,IV_Maturity_State,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D,IV30_Call,HV30
BKNG,2026-01-12 09:24:45.606622,2026-01-12,,schwab,5390.35,47758.0,lastPrice,1768238417429,1768238412147,273.459,True,OPEN,OK,COMPUTED,24.102,13.952539430524618,16.032281628017707,22.17442214698397,28.597784597415547,26.173830325194743,13.952539430524618,16.032281628017707,22.17442214698397,28.597784597415547,26.173830325194743,24.569188210644345,23.688965344808032,23.19825541115453,-8.221882716459353,Normal,5454.195,5383.995,5454.195,5492.11,5839.414,4096.23,-101.76,-1.8528398,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,21.825,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.102,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.669750048490141,,0.0,,,False,Bearish,1.3023273071321866,0.6903539805284301,9.05270655270725,NORMAL,NO_GAP,NEAR_LOW,7.690223710803848,31.592952544168686,74.2388640556591,MID_RANGE,NEUTRAL,-101.76,-1.8528398,NORMAL,MODERATE,,False,1.9275778530160288,24.102,22.17442214698397
AZO,2026-01-12 09:24:45.606622,2026-01-12,,schwab,3478.43,82576.0,lastPrice,1768238432652,1768238396833,288.773,True,OPEN,OK,COMPUTED,24.237499999999997,26.36057198549541,22.485954810545593,30.0657520927892,26.432903632498135,24.535697624685827,26.36057198549541,22.485954810545593,30.0657520927892,26.432903632498135,24.535697624685827,23.43952904405384,23.386766592231304,22.94519490140667,-3.705180107293789,Normal_Compression,3505.2899,3428.22,3439.0,3421.17,4388.11,3162.0,57.26,1.67369643,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,24.06,,,,,,,,,,,,,,,,,,,,,,,,,8,,24.237499999999997,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.6604152931906917,,0.0,,,False,Bearish,2.2156518889269132,0.5211667353566156,65.14865077027447,NORMAL,NO_GAP,MID_RANGE,20.730565095223227,10.007273877292848,25.807635530254213,MID_RANGE,NEUTRAL,57.26,1.67369643,NORMAL,MODERATE,,False,-5.828252092789203,24.237499999999997,30.0657520927892
MELI,2026-01-12 09:24:45.606622,2026-01-12,,schwab,2149.2,188775.0,lastPrice,1768238436326,1768238434868,250.738,True,OPEN,OK,COMPUTED,34.209,45.632749032344826,36.72849775030063,36.96730611528391,43.02267963678778,42.922932331801135,45.632749032344826,36.72849775030063,36.96730611528391,43.02267963678778,42.922932331801135,39.44333399820113,37.76403548489645,36.63550455214979,8.665442917060915,Normal,2165.025,2122.57,2164.27,2178.41,2645.22,1723.903,-29.21,-1.34088624,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,34.01,,,,,,,,,,,,,,,,,,,,,,,,,10,,34.209,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.176424790806787,,0.0,,,False,Bearish,1.9753861902103078,0.6490972773720225,62.72523848780992,NORMAL,NO_GAP,MID_RANGE,18.75155941660807,24.670587614268307,46.16185308639697,MID_RANGE,NEUTRAL,-29.21,-1.34088624,NORMAL,MODERATE,,False,-2.758306115283908,34.209,36.96730611528391
MKL,2026-01-12 09:24:45.606622,2026-01-12,,schwab,2121.205,13582.0,lastPrice,1768238361917,1768238326511,359.095,True,OPEN,OK,COMPUTED,19.639,11.191070145981293,14.052557529984307,12.238395578795554,19.234115597690764,18.376972828774065,11.191070145981293,14.052557529984307,12.238395578795554,19.234115597690764,18.376972828774065,18.83618241008856,18.391102755334487,18.30189908796117,-1.0473254328142634,Low_Compression,2149.74,2121.0,2137.75,2132.84,2207.59,1621.893,-11.635,-0.54551678,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,19.003,,,,,,,,,,,,,,,,,,,,,,,,,8,,19.639,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,2.049203914084698,,0.0,,,False,Bearish,1.3548902628458723,0.23020948594361762,0.713291579679641,NORMAL,NO_GAP,NEAR_LOW,3.9130907460171596,30.785754670622534,85.25090618528007,MID_RANGE,NEUTRAL,-11.635,-0.54551678,NORMAL,MODERATE,,False,7.400604421204445,19.639,12.238395578795554
FCNCA,2026-01-12 09:24:45.606622,2026-01-12,,schwab,2170.865,19713.0,lastPrice,1768238424243,1768238417482,268.124,True,OPEN,OK,COMPUTED,29.331,10.875967621259363,12.989120003665407,16.703814596942294,24.537360397936823,26.106695328136222,10.875967621259363,12.989120003665407,16.703814596942294,24.537360397936823,26.106695328136222,26.27626633215097,25.894953061388705,26.331775844149917,-5.827846975682929,Normal,2185.37,2151.94,2160.0,2175.19,2412.929,1473.62,-4.325,-0.19883321,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,28.675,,,,,,,,,,,,,,,,,,,,,,,,,8,,29.331,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.3720744491735497,,0.0,,,False,Bearish,1.5399391486803573,0.6983298010748511,56.610828597067965,NORMAL,NO_GAP,MID_RANGE,10.031957011582202,47.31511515858905,74.22956662823414,MID_RANGE,NEUTRAL,-4.325,-0.19883321,FLAT_DAY,EARLY,,False,12.627185403057705,29.331,16.703814596942294
FICO,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1637.145,68982.0,lastPrice,1768238419569,1768238419571,266.035,True,OPEN,OK,COMPUTED,42.762,40.567132892092026,34.18352521869282,29.574170653946787,34.553014321123705,46.2096056256771,40.567132892092026,34.18352521869282,29.574170653946787,34.553014321123705,46.2096056256771,44.33856715167723,44.0735489250827,49.83367008504237,10.99296223814524,Normal_Expansion,1684.88,1626.02,1656.55,1665.53,2217.6,1300.0,-28.385,-1.70426231,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,41.121,,,,,,,,,,,,,,,,,,,,,,,,,8,,42.762,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,0.9411233260537248,,0.0,,,False,Bearish,3.59528325224706,0.5391677123798442,18.900781515460373,NORMAL,NO_GAP,NEAR_LOW,26.17491883116883,25.93423076923077,36.74204446381866,MID_RANGE,NEUTRAL,-28.385,-1.70426231,NORMAL,MODERATE,,False,13.187829346053213,42.762,29.574170653946787
TDG,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1377.76,76612.0,lastPrice,1768238435669,1768238393036,292.57,True,OPEN,OK,COMPUTED,24.913,12.899431621740392,16.572491690706226,17.135595443209723,22.101226307880637,20.574857680079813,12.899431621740392,16.572491690706226,17.135595443209723,22.101226307880637,20.574857680079813,28.196863816570097,26.365501645401917,26.29253808727288,-4.236163821469331,Normal_Compression,1399.5,1376.14,1391.49,1392.09,1623.825,1183.6,-14.33,-1.02938747,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,24.149,,,,,,,,,,,,,,,,,,,,,,,,,8,,24.913,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.6153941985593618,,0.0,,,False,Bearish,1.6955057484612635,0.043100661595148956,6.934931506848878,NORMAL,NO_GAP,NEAR_LOW,15.153418625775563,16.404190604934108,44.10471917769323,MID_RANGE,NEUTRAL,-14.33,-1.02938747,NORMAL,MODERATE,,False,7.777404556790277,24.913,17.135595443209723
NFLX,2026-01-12 09:24:45.606622,2026-01-12,,schwab,89.7659,15309163.0,lastPrice,1768238436637,1768238437766,247.84,True,OPEN,OK,COMPUTED,40.84,17.133478352038807,16.692508210488434,27.19178478885196,35.72535620218998,32.15752487553512,17.133478352038807,16.692508210488434,27.19178478885196,35.72535620218998,32.15752487553512,30.115846342510388,29.574910269312028,28.96769845432069,-10.058306436813153,Normal_Contraction,90.335,89.6,89.69,89.46,134.115,82.11,0.3059,0.34194053,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,41.541,,,,,,,,,,,,,,,,,,,,,,,,,9,,40.84,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,0.9854141936510622,,0.0,,,False,Bearish,0.8187964472032245,0.25709814442209256,22.57142857142964,COMPRESSION,NO_GAP,NEAR_LOW,33.06796406069418,9.323955669224214,14.721469089510627,NEAR_52W_LOW,CONTRARIAN,0.3059,0.34194053,FLAT_DAY,EARLY,,False,13.648215211148042,40.84,27.19178478885196
MTD,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1480.6,33019.0,lastPrice,1768238430780,1768238430772,254.834,True,OPEN,OK,COMPUTED,31.517,22.09509320663474,19.988992986863323,20.89972990086913,23.75324308281018,25.889128056297505,22.09509320663474,19.988992986863323,20.89972990086913,23.75324308281018,25.889128056297505,26.942289749053337,26.658824335022786,29.61872458988924,1.195363305765614,Normal_Compression,1497.15,1468.6397,1485.52,1485.12,1525.17,946.69,-4.52,-0.30435251,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,30.03,,,,,,,,,,,,,,,,,,,,,,,,,8,,31.517,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,1.276908197757064,,0.0,,,False,Bearish,1.9255909766311055,0.026933850463268356,41.95080374461125,NORMAL,NO_GAP,MID_RANGE,2.92229718654315,56.3975535814258,92.29532568109525,MID_RANGE,NEUTRAL,-4.52,-0.30435251,FLAT_DAY,EARLY,,False,10.61727009913087,31.517,20.89972990086913
TPL,2026-01-12 09:24:45.606622,2026-01-12,,schwab,313.35,68183.0,lastPrice,1768238436792,1768238354177,331.429,True,OPEN,OK,COMPUTED,,56.02151032798468,53.40039993217235,47.834068889618685,45.36687198439223,44.120364067606424,56.02151032798468,53.40039993217235,47.834068889618685,45.36687198439223,44.120364067606424,43.22762908604903,40.86370683371469,40.65965732956086,8.187441438365994,High,314.789,308.6,312.0,311.87,487.59,269.23,1.48,0.47455671,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.01984126984126984,,,,40.603,,,,,,,,,,,,,,,,,,,,,,,,,5,,40.603,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.480144056841224,-5.438451274723339,Falling,41.21154693719799,35.667521682597325,Strong,40.24431566870938,True,0.9911660633132867,,0.0,,,False,Bearish,1.9751077070368483,0.04168403501458796,76.74907093229967,NORMAL,NO_GAP,NEAR_HIGH,35.73494124161692,16.387475392786836,20.205165781278627,MID_RANGE,NEUTRAL,1.48,0.47455671,FLAT_DAY,EARLY,,False,-7.231068889618683,40.603,47.834068889618685
BLK,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1082.4,170587.0,lastPrice,1768238435336,1768238430470,255.136,True,OPEN,OK,COMPUTED,24.787,27.4591826500597,23.160389556175645,22.806403892985337,22.499930881726403,22.457141357689885,27.4591826500597,23.160389556175645,22.806403892985337,22.499930881726403,22.457141357689885,21.24192367679232,22.26061210635256,21.744381627798475,4.652778757074362,Normal_Compression,1089.03,1073.91,1078.48,1085.1,1219.94,773.7401,-2.7,-0.24882499,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.857,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.787,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.6320094772877473,,0.0,,,False,Bearish,1.3968957871396794,0.6100820200903042,56.150793650794114,NORMAL,NO_GAP,MID_RANGE,11.274324966801643,39.89193528938207,69.17525082367793,MID_RANGE,NEUTRAL,-2.7,-0.24882499,FLAT_DAY,EARLY,,False,1.9805961070146623,24.787,22.806403892985337
GWW,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1030.2,48562.0,lastPrice,1768238404380,1768238365343,320.263,True,OPEN,OK,COMPUTED,22.706,23.18682663401882,22.02091228479271,22.16959451632538,20.0487057308588,20.34324765601612,23.18682663401882,22.02091228479271,22.16959451632538,20.0487057308588,20.34324765601612,25.44003896116048,24.0704761508234,23.447161884540265,1.0172321176934425,Normal_Compression,1035.245,1024.1217,1024.44,1029.82,1139.15,893.99,0.38,0.03689965,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,22.265,,,,,,,,,,,,,,,,,,,,,,,,,8,,22.706,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.6899330094922659,,0.0,,,False,Bearish,1.0797223840031034,0.5224213940300132,54.64475470409089,NORMAL,NO_GAP,MID_RANGE,9.564148707369533,15.23618832425419,55.55963452439223,MID_RANGE,NEUTRAL,0.38,0.03689965,FLAT_DAY,EARLY,,False,0.5364054836746206,22.706,22.16959451632538
NOW,2026-01-12 09:24:45.606622,2026-01-12,,schwab,142.545,4547324.0,lastPrice,1768238431752,1768238437796,247.81,True,OPEN,OK,COMPUTED,41.698,30.2167258635814,49.94594621352794,43.04262413990412,34.52956681342397,32.173320863207294,30.2167258635814,49.94594621352794,43.04262413990412,34.52956681342397,32.173320863207294,32.44742494571924,31.205718699748065,34.250707279167685,-12.825898276322718,High_Contraction,143.765,141.1479,141.64,141.8,239.618,135.7318,0.745,0.52538787,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,41.912,,,,,,,,,,,,,,,,,,,,,,,,,10,,41.698,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.3756923332901192,,0.0,,,False,Bearish,1.8359816198393446,0.11283497884345908,53.38351610561302,NORMAL,NO_GAP,MID_RANGE,40.511564239748274,5.019604838365066,6.558330172823719,NEAR_52W_LOW,CONTRARIAN,0.745,0.52538787,NORMAL,MODERATE,,False,-1.3446241399041199,41.698,43.04262413990412
COST,2026-01-12 09:24:45.606622,2026-01-12,,schwab,938.6,1277721.0,lastPrice,1768238434316,1768238434113,251.493,True,OPEN,OK,COMPUTED,19.39,24.359858979032,22.16852589053551,21.63525661432639,19.540498943284597,19.031723820176257,24.359858979032,22.16852589053551,21.63525661432639,19.540498943284597,19.031723820176257,18.389449446448214,17.555693648205427,17.94266620986785,2.724602364705607,Normal_Compression,939.75,917.0,920.4,924.88,1078.235,844.06,13.72,1.48343569,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,20.382,,,,,,,,,,,,,,,,,,,,,,,,,10,,19.39,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.8079225845039396,,0.0,,,False,Bearish,2.4238227146814406,0.48438716374016283,94.94505494505503,NORMAL,NO_GAP,NEAR_HIGH,12.950330864792917,11.200625547946839,40.37151702786382,MID_RANGE,NEUTRAL,13.72,1.48343569,NORMAL,MODERATE,,False,-2.24525661432639,19.39,21.63525661432639
KLAC,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1419.175,298541.0,lastPrice,1768238420514,1768238413918,271.688,True,OPEN,OK,COMPUTED,46.685,56.188640531224785,49.10102147537821,41.156293141431135,41.01744537417471,41.39515580064116,56.188640531224785,49.10102147537821,41.156293141431135,41.01744537417471,41.39515580064116,41.60339036452116,38.70875953427016,38.78390125391757,15.03234738979365,High_Expansion,1424.91,1386.63,1386.63,1400.0,1424.91,551.33,19.175,1.36964286,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,44.822,,,,,,,,,,,,,,,,,,,,,,,,,8,,46.685,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.33556000671589137,,0.0,,,False,Bearish,2.6973417654623266,0.9549999999999922,85.01828631138942,NORMAL,NO_GAP,NEAR_HIGH,0.4024815602389012,157.40935555837697,99.34350603264726,NEAR_52W_HIGH,MOMENTUM,19.175,1.36964286,NORMAL,MODERATE,,False,5.528706858568867,46.685,41.156293141431135
AXON,2026-01-12 09:24:45.606622,2026-01-12,,schwab,625.1,177837.0,lastPrice,1768238436735,1768238373221,312.385,True,OPEN,OK,COMPUTED,40.359,44.06742959741518,40.78212434002172,35.465667799209236,46.147359211783176,43.600519867175045,44.06742959741518,40.78212434002172,35.465667799209236,46.147359211783176,43.600519867175045,47.85186053575469,46.298456555071574,46.40508076441736,8.601761798205942,Normal,631.68,617.58,631.0,631.69,885.915,469.2434,-6.59,-1.04323323,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,37.51,,,,,,,,,,,,,,,,,,,,,,,,,8,,40.359,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.3881567658646495,,0.0,,,False,Bearish,2.2556390977443463,0.10923079358546985,53.33333333333354,NORMAL,NO_GAP,MID_RANGE,29.440183313297545,33.21444691603548,37.40514112312911,MID_RANGE,NEUTRAL,-6.59,-1.04323323,NORMAL,MODERATE,,False,4.893332200790766,40.359,35.465667799209236
INTU,2026-01-12 09:24:45.606622,2026-01-12,,schwab,634.04,659198.0,lastPrice,1768238428054,1768238419855,265.751,True,OPEN,OK,COMPUTED,27.767,30.01881018838923,26.52736902840405,26.809735538375342,25.559971882862953,23.716057085865295,30.01881018838923,26.52736902840405,26.809735538375342,25.559971882862953,23.716057085865295,25.107528606955164,23.697299299193293,25.27083920344781,3.2090746500138856,Normal_Compression,642.96,628.64,640.1,646.9,813.7,532.645,-12.86,-1.98794249,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.058,,,,,,,,,,,,,,,,,,,,,,,,,10,,27.767,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.5641811831862062,,0.0,,,False,Bearish,2.2585325846949798,1.0511671046529532,37.70949720670362,NORMAL,NO_GAP,MID_RANGE,22.07939043873664,19.036131006580366,36.07656864314812,MID_RANGE,NEUTRAL,-12.86,-1.98794249,NORMAL,MODERATE,,False,0.9572644616246571,27.767,26.809735538375342
LLY,2026-01-12 09:24:45.606622,2026-01-12,,schwab,1066.45,1022133.0,lastPrice,1768238436913,1768238435946,249.66,True,OPEN,OK,COMPUTED,37.65,34.78991090500381,29.207592988993667,27.608366365534664,28.40170785268396,30.40953969675897,34.78991090500381,29.207592988993667,27.608366365534664,28.40170785268396,30.40953969675897,38.82403463531831,36.75992624695998,39.5958239189425,7.181544539469144,Normal,1078.0,1058.0,1058.0,1063.56,1133.95,623.78,2.89,0.27172891,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,37.838,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.65,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.4160854957113251,,0.0,,,False,Bearish,1.8753809367527778,0.5227725751250466,42.25000000000023,NORMAL,NO_GAP,MID_RANGE,5.952643414612637,70.9657250953862,86.76911617696062,MID_RANGE,NEUTRAL,2.89,0.27172891,FLAT_DAY,EARLY,,False,10.041633634465335,37.65,27.608366365534664
SPOT,2026-01-12 09:24:45.606622,2026-01-12,,schwab,531.81,798951.0,lastPrice,1768238437875,1768238437021,248.585,True,OPEN,OK,COMPUTED,47.354,31.131331057020656,29.82337278308373,32.40761792878061,30.0330169530673,28.960263629839204,31.131331057020656,29.82337278308373,32.40761792878061,30.0330169530673,28.960263629839204,35.829820021833605,35.561896994009615,37.57881961004382,-1.2762868717599538,Normal_Compression,541.0,531.5,539.46,539.37,785.0,451.4284,-7.56,-1.40163524,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,46.115,,,,,,,,,,,,,,,,,,,,,,,,,10,,47.354,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.3308193376173373,,0.0,,,False,Bearish,1.7863522686673814,0.01668613382279916,3.2631578947362674,NORMAL,NO_GAP,NEAR_LOW,32.25350318471338,17.806057394705324,24.09725528192446,MID_RANGE,NEUTRAL,-7.56,-1.40163524,NORMAL,MODERATE,,False,14.94638207121939,47.354,32.40761792878061
URI,2026-01-12 09:24:45.606622,2026-01-12,,schwab,946.04,167221.0,lastPrice,1768238414176,1768238410626,274.98,True,OPEN,OK,COMPUTED,38.473,37.9830854483085,33.44050023301688,30.310745043010503,33.147195023385166,30.672668960822175,37.9830854483085,33.44050023301688,30.310745043010503,33.147195023385166,30.672668960822175,32.10097553387818,30.73543716690235,32.26830168390399,7.672340405297994,Normal,947.7,933.86,935.0,938.79,1021.47,525.9136,7.25,0.77227069,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,35.966,,,,,,,,,,,,,,,,,,,,,,,,,10,,38.473,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.4071847506961087,,0.0,,,False,Bearish,1.4629402562259557,0.4037111601103509,88.00578034682025,NORMAL,NO_GAP,NEAR_HIGH,7.384455735361789,79.88506096818946,84.77872548916731,MID_RANGE,NEUTRAL,7.25,0.77227069,NORMAL,MODERATE,,False,8.162254956989496,38.473,30.310745043010503
MPWR,2026-01-12 09:24:45.606622,2026-01-12,,schwab,961.625,81712.0,lastPrice,1768238436036,1768238403678,281.928,True,OPEN,OK,COMPUTED,51.256,44.50407393466123,37.76260389353078,33.60458723088257,42.77866521527656,43.66149731236396,44.50407393466123,37.76260389353078,33.60458723088257,42.77866521527656,43.66149731236396,44.10373082055589,42.43361858597051,43.59687206665658,10.899486703778656,Normal_Expansion,966.59,944.0,946.46,958.97,1123.38,438.86,2.655,0.27685955,,,2026-01-12 09:24:45.606622,-0.0001685061111111111,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,50.917,,,,,,,,,,,,,,,,,,,,,,,,,8,,51.256,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,6.679950851324976,3.8732184995229644,Falling,10.614503144626964,57.66195663115027,Weak,53.54682471748574,True,1.0446937864344807,,0.0,,,False,Bullish,2.349148576628107,1.304524646235022,78.02124833997333,NORMAL,NO_GAP,NEAR_HIGH,14.398956719898884,119.11885339288155,76.36957283936188,MID_RANGE,NEUTRAL,2.655,0.27685955,FLAT_DAY,EARLY,,False,17.651412769117428,51.256,33.60458723088257
