Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,IV_30_D_Call,iv_surface_source,iv_surface_date,iv_surface_age_days,days_to_earnings,earnings_proximity_flag,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,SMA20,SMA50,Atr_Pct,Chart_Source,Universal_Data_Complete,Directional_Data_Complete,Completeness_Score,Completeness_Reason,Crossover_Age_Bucket,IV_Coverage_Pct,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,thesis,EXECUTABLE,Validation_Status,Data_Completeness_Pct,Missing_Required_Data,Theory_Compliance_Score,Evaluation_Notes,Execution_State,Strategy_Family,Strategy_Family_Rank
BKNG,2026-01-06 09:16:49.814512,2026-01-06,,schwab,5295.84,53948.0,lastPrice,1767719567057,1767719527099,282.715,True,OPEN,OK,COMPUTED,22.852,12.77197390652681,19.590403285765127,26.062666349704905,28.770116746769368,26.39174964354713,12.77197390652681,19.590403285765127,26.062666349704905,28.770116746769368,26.39174964354713,24.49207181535426,23.73976719263435,24.019854503297744,-13.290692443178097,Normal_Contraction,5356.0,5283.18,5350.3,5367.37,5839.414,4096.23,-71.53,-1.33268249,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-1.2088452444961837,3.2725575876105752,Falling,35.480132894337814,32.31565440815844,Strong,11.725728282516194,True,0.5131160634743652,Descending Triangle,64.0,,,False,-3.210666349704905,Bidirectional,Unknown,1.3750415420405395,0.31803285407936677,17.385333699532964,NORMAL,NO_GAP,NEAR_LOW,9.308708031319576,29.285709054423233,68.81717592635088,MID_RANGE,NEUTRAL,-71.53,-1.33268249,NORMAL,MODERATE,,,,22.521,,,,,,,,,,,,,,,,,,,,,,,22.852,historical_latest,2026-01-06,0,44.0,False,22.852,26.062666349704905,3.210666349704905,,,,,-12.319024871149677,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=nan)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=-3.2, gap_60d=nan, gap_180d=nan, IV_Rank=nan",8000.0,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
BKNG,2026-01-06 09:16:49.814512,2026-01-06,,schwab,5295.84,53948.0,lastPrice,1767719567057,1767719527099,282.715,True,OPEN,OK,COMPUTED,22.852,12.77197390652681,19.590403285765127,26.062666349704905,28.770116746769368,26.39174964354713,12.77197390652681,19.590403285765127,26.062666349704905,28.770116746769368,26.39174964354713,24.49207181535426,23.73976719263435,24.019854503297744,-13.290692443178097,Normal_Contraction,5356.0,5283.18,5350.3,5367.37,5839.414,4096.23,-71.53,-1.33268249,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-1.2088452444961837,3.2725575876105752,Falling,35.480132894337814,32.31565440815844,Strong,11.725728282516194,True,0.5131160634743652,Descending Triangle,64.0,,,False,-3.210666349704905,Bidirectional,Unknown,1.3750415420405395,0.31803285407936677,17.385333699532964,NORMAL,NO_GAP,NEAR_LOW,9.308708031319576,29.285709054423233,68.81717592635088,MID_RANGE,NEUTRAL,-71.53,-1.33268249,NORMAL,MODERATE,,,,22.521,,,,,,,,,,,,,,,,,,,,,,,22.852,historical_latest,2026-01-06,0,44.0,False,22.852,26.062666349704905,3.210666349704905,,,,,-12.319024871149677,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=-3.2, gap_60d=nan, gap_180d=nan, IV_Rank=nan",5000.0,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
AZO,2026-01-06 09:16:49.814512,2026-01-06,,schwab,3231.83,49508.0,lastPrice,1767719544731,1767719530973,278.841,True,OPEN,OK,COMPUTED,26.54,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,22.90160590040791,22.83427367598225,22.82449072910171,-11.784060191478597,Normal_Contraction,3267.385,3210.72,3243.64,3268.3,4388.11,3162.0,-36.47,-1.11587064,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.742573563028949,-11.541364120347037,Falling,63.98301171756532,22.282389493597435,Strong,17.353131422498304,True,0.6538482073284968,,0.0,,,False,-2.622289591597351,Bearish,Unknown,1.7533409863761527,0.7545206988342658,37.2540368834377,NORMAL,NO_GAP,MID_RANGE,26.350296596940364,2.208412397216949,5.695247571588189,NEAR_52W_LOW,CONTRARIAN,-36.47,-1.11587064,NORMAL,MODERATE,,,,23.471,,,,,,,,,,,,,,,,,,,,,,,26.54,historical_latest,2026-01-06,0,56.0,False,26.54,29.16228959159735,2.622289591597351,,,,,-8.992056619425801,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Put,1,Bearish + Cheap IV (gap_180d=nan),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-2.6, gap_60d=nan, gap_180d=nan",500.0,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
AZO,2026-01-06 09:16:49.814512,2026-01-06,,schwab,3231.83,49508.0,lastPrice,1767719544731,1767719530973,278.841,True,OPEN,OK,COMPUTED,26.54,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,22.90160590040791,22.83427367598225,22.82449072910171,-11.784060191478597,Normal_Contraction,3267.385,3210.72,3243.64,3268.3,4388.11,3162.0,-36.47,-1.11587064,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.742573563028949,-11.541364120347037,Falling,63.98301171756532,22.282389493597435,Strong,17.353131422498304,True,0.6538482073284968,,0.0,,,False,-2.622289591597351,Bearish,Unknown,1.7533409863761527,0.7545206988342658,37.2540368834377,NORMAL,NO_GAP,MID_RANGE,26.350296596940364,2.208412397216949,5.695247571588189,NEAR_52W_LOW,CONTRARIAN,-36.47,-1.11587064,NORMAL,MODERATE,,,,23.471,,,,,,,,,,,,,,,,,,,,,,,26.54,historical_latest,2026-01-06,0,56.0,False,26.54,29.16228959159735,2.622289591597351,,,,,-8.992056619425801,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Put LEAP,1,"Bearish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year protective or directional,Bearish,"gap_30d=-2.6, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000.0,"Defined (max loss = premium, typically $2000-$5000)","Short Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bearish,Directional,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
AZO,2026-01-06 09:16:49.814512,2026-01-06,,schwab,3231.83,49508.0,lastPrice,1767719544731,1767719530973,278.841,True,OPEN,OK,COMPUTED,26.54,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,17.378229400118755,30.92739149072695,29.16228959159735,25.86219326219384,23.53051455500406,22.90160590040791,22.83427367598225,22.82449072910171,-11.784060191478597,Normal_Contraction,3267.385,3210.72,3243.64,3268.3,4388.11,3162.0,-36.47,-1.11587064,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.742573563028949,-11.541364120347037,Falling,63.98301171756532,22.282389493597435,Strong,17.353131422498304,True,0.6538482073284968,,0.0,,,False,-2.622289591597351,Bearish,Unknown,1.7533409863761527,0.7545206988342658,37.2540368834377,NORMAL,NO_GAP,MID_RANGE,26.350296596940364,2.208412397216949,5.695247571588189,NEAR_52W_LOW,CONTRARIAN,-36.47,-1.11587064,NORMAL,MODERATE,,,,23.471,,,,,,,,,,,,,,,,,,,,,,,26.54,historical_latest,2026-01-06,0,56.0,False,26.54,29.16228959159735,2.622289591597351,,,,,-8.992056619425801,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Put Debit Spread,1,Bearish + Defined Risk/Reward,Natenberg Ch.5 - Directional with limited risk,Bearish,Any IV regime,,Defined (max loss = debit paid),"Short Delta, Short Vega, Short Theta",True,60,Bearish,Directional,"{'rationale': 'Bearish + Defined Risk/Reward', 'theory': 'Natenberg Ch.5 - Directional with limited risk', 'regime': 'Bearish'}",True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
MELI,2026-01-06 09:16:49.814512,2026-01-06,,schwab,2225.0,355236.0,lastPrice,1767719561697,1767719560851,248.963,True,OPEN,OK,COMPUTED,33.029,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,40.03791512474045,38.00454920658149,37.15225178862207,0.1834189043557543,High_Compression,2239.9499,2138.0,2142.165,2148.62,2645.22,1723.903,76.38,3.55483985,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Stable,,False,Unknown,Bullish,10.46119326656781,6.794665920883261,Falling,39.926613949835364,78.12510510826151,Strong,48.47996326964725,True,1.4677999112793982,,0.0,,,False,-15.07724620561217,Bullish,Unknown,4.582017977528094,0.30042538931965296,85.33603269841358,NORMAL,NO_GAP,NEAR_HIGH,15.88601326165687,29.067586749370466,54.389205886790336,MID_RANGE,NEUTRAL,76.38,3.55483985,STRONG_UP_DAY,LATE_LONG,,,,33.227,,,,,,,,,,,,,,,,,,,,,,,33.029,historical_latest,2026-01-06,0,49.0,False,33.029,48.10624620561217,15.07724620561217,,,,,-31.34155623194983,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Call,1,Bullish + Cheap IV (gap_180d=nan),Natenberg Ch.3 - Directional with positive vega,Bullish,"gap_30d=-15.1, gap_60d=nan, gap_180d=nan",500.0,Defined (max loss = premium paid),"Long Delta, Long Vega, Short Theta",True,65,Bullish,Directional,"{'rationale': 'Bullish + Cheap IV (gap_180d=nan)', 'theory': 'Natenberg Ch.3 - Directional with positive vega', 'regime': 'Bullish'}",True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
MELI,2026-01-06 09:16:49.814512,2026-01-06,,schwab,2225.0,355236.0,lastPrice,1767719561697,1767719560851,248.963,True,OPEN,OK,COMPUTED,33.029,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,40.03791512474045,38.00454920658149,37.15225178862207,0.1834189043557543,High_Compression,2239.9499,2138.0,2142.165,2148.62,2645.22,1723.903,76.38,3.55483985,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Stable,,False,Unknown,Bullish,10.46119326656781,6.794665920883261,Falling,39.926613949835364,78.12510510826151,Strong,48.47996326964725,True,1.4677999112793982,,0.0,,,False,-15.07724620561217,Bullish,Unknown,4.582017977528094,0.30042538931965296,85.33603269841358,NORMAL,NO_GAP,NEAR_HIGH,15.88601326165687,29.067586749370466,54.389205886790336,MID_RANGE,NEUTRAL,76.38,3.55483985,STRONG_UP_DAY,LATE_LONG,,,,33.227,,,,,,,,,,,,,,,,,,,,,,,33.029,historical_latest,2026-01-06,0,49.0,False,33.029,48.10624620561217,15.07724620561217,,,,,-31.34155623194983,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=-15.1, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000.0,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
MELI,2026-01-06 09:16:49.814512,2026-01-06,,schwab,2225.0,355236.0,lastPrice,1767719561697,1767719560851,248.963,True,OPEN,OK,COMPUTED,33.029,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,48.28966510996793,45.286900439456986,48.10624620561217,46.45516531154793,43.8456016555887,40.03791512474045,38.00454920658149,37.15225178862207,0.1834189043557543,High_Compression,2239.9499,2138.0,2142.165,2148.62,2645.22,1723.903,76.38,3.55483985,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Stable,,False,Unknown,Bullish,10.46119326656781,6.794665920883261,Falling,39.926613949835364,78.12510510826151,Strong,48.47996326964725,True,1.4677999112793982,,0.0,,,False,-15.07724620561217,Bullish,Unknown,4.582017977528094,0.30042538931965296,85.33603269841358,NORMAL,NO_GAP,NEAR_HIGH,15.88601326165687,29.067586749370466,54.389205886790336,MID_RANGE,NEUTRAL,76.38,3.55483985,STRONG_UP_DAY,LATE_LONG,,,,33.227,,,,,,,,,,,,,,,,,,,,,,,33.029,historical_latest,2026-01-06,0,49.0,False,33.029,48.10624620561217,15.07724620561217,,,,,-31.34155623194983,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Call Debit Spread,1,Bullish + Defined Risk/Reward,Natenberg Ch.5 - Directional with limited risk,Bullish,Any IV regime,,Defined (max loss = debit paid),"Long Delta, Short Vega, Short Theta",True,60,Bullish,Directional,"{'rationale': 'Bullish + Defined Risk/Reward', 'theory': 'Natenberg Ch.5 - Directional with limited risk', 'regime': 'Bullish'}",True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
MKL,2026-01-06 09:16:49.814512,2026-01-06,,schwab,2111.815,13382.0,lastPrice,1767719535096,1767719349644,460.17,True,OPEN,OK,COMPUTED,18.898,11.155773622337884,13.593462705852192,12.497577891639072,19.604164041701985,18.336548951633315,11.155773622337884,13.593462705852192,12.497577891639072,19.604164041701985,18.336548951633315,19.053368145940304,18.46720101015343,19.107436073629984,-1.3418042693011871,Low_Compression,2154.19,2097.56,2147.75,2148.38,2207.59,1621.893,-36.565,-1.7019801,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-1.5625459508954986,2.197513837455754,Falling,36.716680831079586,38.2135506749841,Strong,13.398155619825944,True,0.7089721462496531,Descending Triangle,64.0,,,False,6.400422108360928,Bidirectional,Unknown,2.681579589121211,0.02932442119178679,25.1721702277946,NORMAL,NO_GAP,NEAR_LOW,4.338441467845029,30.206801558425866,83.64768813908897,MID_RANGE,NEUTRAL,-36.565,-1.7019801,NORMAL,MODERATE,,,,18.953,,,,,,,,,,,,,,,,,,,,,,,18.898,historical_latest,2026-01-06,0,-69.0,False,18.898,12.497577891639072,6.400422108360928,,,,,51.21330039993458,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=nan)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=6.4, gap_60d=nan, gap_180d=nan, IV_Rank=nan",8000.0,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
MKL,2026-01-06 09:16:49.814512,2026-01-06,,schwab,2111.815,13382.0,lastPrice,1767719535096,1767719349644,460.17,True,OPEN,OK,COMPUTED,18.898,11.155773622337884,13.593462705852192,12.497577891639072,19.604164041701985,18.336548951633315,11.155773622337884,13.593462705852192,12.497577891639072,19.604164041701985,18.336548951633315,19.053368145940304,18.46720101015343,19.107436073629984,-1.3418042693011871,Low_Compression,2154.19,2097.56,2147.75,2148.38,2207.59,1621.893,-36.565,-1.7019801,,,2026-01-06 09:16:49.814512,0.0017548180555555554,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-1.5625459508954986,2.197513837455754,Falling,36.716680831079586,38.2135506749841,Strong,13.398155619825944,True,0.7089721462496531,Descending Triangle,64.0,,,False,6.400422108360928,Bidirectional,Unknown,2.681579589121211,0.02932442119178679,25.1721702277946,NORMAL,NO_GAP,NEAR_LOW,4.338441467845029,30.206801558425866,83.64768813908897,MID_RANGE,NEUTRAL,-36.565,-1.7019801,NORMAL,MODERATE,,,,18.953,,,,,,,,,,,,,,,,,,,,,,,18.898,historical_latest,2026-01-06,0,-69.0,False,18.898,12.497577891639072,6.400422108360928,,,,,51.21330039993458,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,99.27007299270073,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=6.4, gap_60d=nan, gap_180d=nan, IV_Rank=nan",5000.0,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,,True,Pending_Greeks,50.0,Contract selection not yet run (Step 9B pending),50.0,Pre-contract evaluation - awaiting Step 9B,DATA_BLOCKED,Other,1
