Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,SMA20,SMA50,Atr_Pct,Chart_Source
AZO,2026-01-08 10:26:15.002036,2026-01-08,,schwab,3311.38,107704.0,lastPrice,1767896577228,1767896596726,178.276,True,OPEN,OK,COMPUTED,24.069,18.991607018639225,20.47011856722861,29.371465990748906,25.478563336667825,23.868496460554653,18.991607018639225,20.47011856722861,29.371465990748906,25.478563336667825,23.868496460554653,22.988512829919365,23.025026684645848,22.6550500762792,-10.37985897210968,Normal_Contraction,3336.77,3285.43,3307.75,3318.08,4388.11,3162.0,-6.7,-0.201924,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,24.06,,,,,,,,,,,,,,,,,,,,,,,,,8,,24.069,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-2.487618369128362,-8.826772846202893,Falling,55.584723504931354,40.49614551079285,Strong,18.929913647972395,True,0.7864852568853046,,0.0,,,False,-5.302465990748907,Bearish,Unknown,1.550411006891391,0.31132462146783463,50.54538371640086,NORMAL,NO_GAP,MID_RANGE,24.5374432272664,4.724225173940547,12.183246201401191,NEAR_52W_LOW,CONTRARIAN,-6.7,-0.201924,FLAT_DAY,EARLY,54.0,False,24.069,29.371465990748906,5.302465990748907,,,,,-18.05311996486324,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
MELI,2026-01-08 10:26:15.002036,2026-01-08,,schwab,2172.818,168745.0,lastPrice,1767896601200,1767896600341,174.661,True,OPEN,OK,COMPUTED,33.821,45.625194071634446,42.01880871671827,37.587634527198574,43.14063204724954,43.43839487554735,45.625194071634446,42.01880871671827,37.587634527198574,43.14063204724954,43.43839487554735,39.54137169175072,37.8090663434151,36.6727558872501,8.037559544435872,Normal,2200.7,2160.02,2176.7,2162.61,2645.22,1723.903,10.208,0.47202223,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,34.01,,,,,,,,,,,,,,,,,,,,,,,,,10,,33.821,,Unknown,Unknown,Rising,,False,Unknown,Bullish,7.384254566799347,4.307869631496515,Falling,43.40617555460848,81.47544917776919,Strong,47.27395708468771,True,1.3977693469941075,,0.0,,,False,-3.766634527198576,Bullish,Unknown,1.87222307620794,0.651527552355704,31.460176991151133,NORMAL,NO_GAP,MID_RANGE,17.858703623895163,26.040618294648837,48.725357287448325,MID_RANGE,NEUTRAL,10.208,0.47202223,FLAT_DAY,EARLY,47.0,False,33.821,37.587634527198574,3.766634527198576,,,,,-10.020940595431785,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
MKL,2026-01-08 10:26:15.002036,2026-01-08,,schwab,2150.0,14137.0,lastPrice,1767896526659,1767896560997,214.005,True,OPEN,OK,COMPUTED,,10.905924497356107,13.905244007747184,12.650648247196502,19.325991729191163,18.365752899647735,10.905924497356107,13.905244007747184,12.650648247196502,19.325991729191163,18.365752899647735,18.96434942252232,18.369747750632335,18.290632311138616,-1.744723749840395,Low_Compression,2167.18,2140.01,2154.43,2145.39,2207.59,1621.893,4.61,0.21487935,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,19.003,,,,,,,,,,,,,,,,,,,,,,,,,8,,19.003,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-0.24988212391607673,3.448672112880496,Falling,36.76688700169323,49.85070971203303,Strong,11.051600438460394,True,0.5815713539157182,,0.0,,,False,6.352351752803498,Bidirectional,Unknown,1.2637209302325405,0.4213686089708614,36.76849466323122,NORMAL,NO_GAP,MID_RANGE,2.6087271640114396,32.561149225010524,90.16727079018672,MID_RANGE,NEUTRAL,4.61,0.21487935,FLAT_DAY,EARLY,-71.0,False,19.003,12.650648247196502,6.352351752803498,,,,,50.21364619960275,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
FCNCA,2026-01-08 10:26:15.002036,2026-01-08,,schwab,2191.695,26017.0,lastPrice,1767896588481,1767896505875,269.127,True,OPEN,OK,COMPUTED,,11.84724614342676,19.05574208822527,16.7399840277739,25.17761735350606,26.121107402076532,11.84724614342676,19.05574208822527,16.7399840277739,25.17761735350606,26.121107402076532,26.298312673558073,25.9299614074214,26.44694200056468,-4.892737884347142,Normal_Compression,2204.39,2158.18,2158.18,2166.03,2412.929,1473.62,25.665,1.18488664,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,28.675,,,,,,,,,,,,,,,,,,,,,,,,,8,,28.675,,Unknown,Unknown,Falling,,False,Unknown,Bullish,2.4804379889989003,11.496771119320423,Falling,63.786068182619864,68.98061273834948,Strong,12.621334523060396,True,0.44015116035084206,,0.0,Bullish Engulfing,Strong,True,11.9350159722261,Bullish,Unknown,2.1084138075781547,0.3624141863224592,72.52759143042697,NORMAL,NO_GAP,NEAR_HIGH,9.168690831765042,48.72864103364506,76.44715423784932,MID_RANGE,NEUTRAL,25.665,1.18488664,NORMAL,MODERATE,15.0,False,28.675,16.7399840277739,11.9350159722261,,,,,71.29645973630736,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
FICO,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1596.845,136660.0,lastPrice,1767896540446,1767896596887,178.115,True,OPEN,OK,COMPUTED,41.208,27.75742704732609,28.110181782378596,27.55336346539117,33.02773811929764,45.5474703460484,27.75742704732609,28.110181782378596,27.55336346539117,33.02773811929764,45.5474703460484,43.79338383491344,43.6223846570359,49.600581616209375,0.2040635819349212,Normal_Compression,1606.0,1560.0,1572.11,1580.51,2217.6,1300.0,16.335,1.03352715,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,41.121,,,,,,,,,,,,,,,,,,,,,,,,,8,,41.208,,Unknown,Unknown,Stable,,False,Unknown,Bearish,-7.489346471005298,-7.585304125715492,Falling,38.40933372457281,24.962774457461634,Strong,29.20930858542656,True,0.7088261644687089,,0.0,,,False,13.65463653460883,Bearish,Unknown,2.8806803415484907,0.5314740178803101,80.09782608695659,NORMAL,NO_GAP,NEAR_HIGH,27.992198773448767,22.83423076923077,32.35015257192677,MID_RANGE,NEUTRAL,16.335,1.03352715,NORMAL,MODERATE,-64.0,False,41.208,27.55336346539117,13.65463653460883,,,,,49.55705880249411,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
TDG,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1367.995,229493.0,lastPrice,1767896606329,1767896601301,173.701,True,OPEN,OK,COMPUTED,,11.621101205418023,16.922100543223628,17.173334864422205,22.175877015609448,20.508245557039302,11.621101205418023,16.922100543223628,17.173334864422205,22.175877015609448,20.508245557039302,28.183202820492543,26.33387949352876,26.587777278090936,-5.55223365900418,Normal,1414.52,1363.94,1403.19,1385.25,1623.825,1183.6,-17.255,-1.24562353,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,24.149,,,,,,,,,,,,,,,,,,,,,,,,,8,,24.149,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.889595746936695,3.5215215929516477,Falling,44.06633177306361,85.3915201039061,Strong,14.792364253508088,True,0.6125456231524323,,0.0,Evening Star,Strong,True,6.975665135577795,Bullish,Unknown,3.6973819348754877,1.2950730914997333,8.017002767892135,NORMAL,NO_GAP,NEAR_LOW,15.754776530722223,15.579165258533287,41.88653529445168,MID_RANGE,NEUTRAL,-17.255,-1.24562353,NORMAL,MODERATE,26.0,False,24.149,17.173334864422205,6.975665135577795,,,,,40.619164481729165,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
NFLX,2026-01-08 10:26:15.002036,2026-01-08,,schwab,90.155,20862866.0,lastPrice,1767896612275,1767896612265,162.737,True,OPEN,OK,COMPUTED,42.027,16.844498220784047,21.81781183138798,27.678021851723926,35.695316661984165,32.15429639151848,16.844498220784047,21.81781183138798,27.678021851723926,35.695316661984165,32.15429639151848,30.25966096493488,29.58316725689936,28.96332407120389,-10.83352363093988,Normal_Contraction,90.9,89.58,90.45,90.73,134.115,82.11,-0.575,-0.63374848,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03571428571428571,,,,41.541,,,,,,,,,,,,,,,,,,,,,,,,,9,,42.027,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-3.2684661359192373,-11.80663332412744,Falling,33.61032090407322,24.23568248496811,Strong,16.717019352994953,True,0.39776856194815124,Descending Triangle,64.0,,,False,14.348978148276075,Bearish,Unknown,1.46414508346737,0.3086079576766242,43.560606060606034,NORMAL,NO_GAP,MID_RANGE,32.777839913507066,9.797832176348804,15.469666378232864,NEAR_52W_LOW,CONTRARIAN,-0.575,-0.63374848,NORMAL,MODERATE,12.0,False,42.027,27.678021851723926,14.348978148276075,,,,,51.842498806981574,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
MTD,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1468.72,47950.0,lastPrice,1767896596085,1767896577625,197.377,True,OPEN,OK,COMPUTED,,21.18340273727391,21.00960554858635,21.767706453764625,23.745810640900913,26.04671007084145,21.18340273727391,21.00960554858635,21.767706453764625,23.745810640900913,26.04671007084145,27.146600161851747,26.62189873102456,29.961092354692116,-0.5843037164907159,Normal_Compression,1483.27,1446.5,1459.55,1470.87,1525.17,946.69,-2.15,-0.14617199,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,30.03,,,,,,,,,,,,,,,,,,,,,,,,,8,,30.03,,Unknown,Unknown,Stable,,False,Unknown,Bullish,3.5344823773256056,3.181154615478568,Falling,37.34920392830096,74.90513003244934,Strong,21.526822692851923,True,0.7168439125158815,Double Bottom,70.0,,,False,8.262293546235377,Bullish,Unknown,2.5035404978484657,0.7696125422369031,60.429698123470324,NORMAL,NO_GAP,MID_RANGE,3.7012267484936134,55.14265493456146,90.24166781911215,MID_RANGE,NEUTRAL,-2.15,-0.14617199,FLAT_DAY,EARLY,-63.0,False,30.03,21.767706453764625,8.262293546235377,,,,,37.95665640652027,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
TPL,2026-01-08 10:26:15.002036,2026-01-08,,schwab,297.755,111028.0,lastPrice,1767896608230,1767896523444,251.558,True,OPEN,OK,COMPUTED,,40.510140517769734,46.36950039985523,42.895091417617046,42.81382411451536,42.307909755939136,40.510140517769734,46.36950039985523,42.895091417617046,42.81382411451536,42.307909755939136,41.99744874415801,39.66448911495488,39.68133351723923,-2.3849508998473112,High_Compression,297.9074,281.0,281.0,281.39,1462.78,280.95,16.365,5.8157717,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.01984126984126984,,,,40.603,,,,,,,,,,,,,,,,,,,,,,,,,5,,40.603,,Unknown,Unknown,Falling,,False,Unknown,Neutral,1.8689995509795692,-1.3046505745810781,Falling,12.703883920827167,52.10607801140689,Weak,48.92921022334647,True,1.2050639170343687,,0.0,Bullish Engulfing,Moderate,False,-2.292091417617044,Bidirectional,Unknown,5.678292555960436,0.13859767582358518,99.09861953937329,EXPANSION,NO_GAP,NEAR_HIGH,79.64458086656914,5.981491368570923,1.4219473189883491,NEAR_52W_LOW,CONTRARIAN,16.365,5.8157717,STRONG_UP_DAY,LATE_LONG,-64.0,False,40.603,42.895091417617046,2.292091417617044,,,,,-5.343481834090883,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot
BLK,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1084.58,297236.0,lastPrice,1767896611393,1767896611202,163.8,True,OPEN,OK,COMPUTED,,26.945961311551613,23.20579577072583,22.74725908752626,23.510260055940947,22.46167170205865,26.945961311551613,23.20579577072583,22.74725908752626,23.510260055940947,22.46167170205865,21.23474316041746,22.228732850415454,21.719857755589032,4.198702224025354,Normal_Compression,1088.94,1060.13,1060.13,1075.09,1219.94,773.7401,9.49,0.8827168,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,25.857,,,,,,,,,,,,,,,,,,,,,,,,,10,,25.857,,Unknown,Unknown,Rising,,False,Unknown,Bullish,0.05092854902562412,1.6984754788621108,Falling,22.136004461003683,56.19939962488,Moderate,27.123233079151504,True,1.0489706106335424,,0.0,,,False,3.1097409124737396,Bullish,Unknown,2.6563277950911823,1.3915114083471904,84.86636584519218,NORMAL,NO_GAP,NEAR_HIGH,11.095627653819049,40.173683643900574,69.66382108108942,MID_RANGE,NEUTRAL,9.49,0.8827168,NORMAL,MODERATE,7.0,True,25.857,22.74725908752626,3.1097409124737396,,,,,13.67083788208578,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot
NOW,2026-01-08 10:26:15.002036,2026-01-08,,schwab,147.03,2687583.0,lastPrice,1767896612263,1767896612263,162.739,True,OPEN,OK,COMPUTED,38.8,25.03757702539305,48.815787971012945,42.095343936269195,33.84231902808093,31.60519121393493,25.03757702539305,48.815787971012945,42.095343936269195,33.84231902808093,31.60519121393493,32.01640474726361,30.858856377706072,34.652580971620225,-17.057766910876147,High_Contraction,150.3,146.85,149.94,150.9,239.618,135.7318,-3.87,-2.56461233,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,41.912,,,,,,,,,,,,,,,,,,,,,,,,,10,,38.8,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.474778370635449,-10.68447082976485,Falling,37.92433906893257,32.579846458634435,Strong,25.65279212287766,True,0.6611544361566407,,0.0,,,False,-3.295343936269198,Bearish,Unknown,2.3464599061416154,0.6361829025844983,5.217391304347998,NORMAL,NO_GAP,NEAR_LOW,38.63983507082106,8.323915250516098,10.875554212205287,NEAR_52W_LOW,CONTRARIAN,-3.87,-2.56461233,STRONG_DOWN_DAY,LATE_SHORT,20.0,False,38.8,42.095343936269195,3.295343936269198,,,,,-7.828286048115506,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot
COST,2026-01-08 10:26:15.002036,2026-01-08,,schwab,924.88,3407281.0,lastPrice,1767896608150,1767896607942,167.06,True,OPEN,OK,COMPUTED,20.141,30.178938815007527,25.978384490372413,23.775492285646184,20.820442167772075,19.825006043229155,30.178938815007527,25.978384490372413,23.775492285646184,20.820442167772075,19.825006043229155,19.000519465842196,18.76008532624011,18.360780410157144,6.403446529361343,Normal,931.67,896.0,901.13,882.58,1078.235,844.06,42.3,4.79276666,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,20.382,,,,,,,,,,,,,,,,,,,,,,,,,10,,20.141,,Unknown,Unknown,Rising,,False,Unknown,Bullish,6.196185363811237,3.340778200244945,Stable,45.93973182602696,72.44129741830304,Strong,29.311528512554453,True,1.4553164446926397,Double Bottom,70.0,,,False,-3.6344922856461856,Bullish,Unknown,3.8567165470114997,2.1017924720705152,80.96439585085514,NORMAL,GAP_UP,NEAR_HIGH,14.222780748167136,9.57514868611237,34.51265079534539,NEAR_52W_LOW,CONTRARIAN,42.3,4.79276666,STRONG_UP_DAY,LATE_LONG,56.0,False,20.141,23.775492285646184,3.6344922856461856,,,,,-15.286717271635267,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
KLAC,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1324.85,368756.0,lastPrice,1767896567572,1767896561250,213.752,True,OPEN,OK,COMPUTED,45.263,49.81939557939731,45.52572976444423,38.4345010835726,39.64287684976664,40.930785595774935,49.81939557939731,45.52572976444423,38.4345010835726,39.64287684976664,40.930785595774935,40.89548173558303,38.12691034285635,38.43917898817602,11.384894495824716,Normal_Expansion,1353.81,1309.2,1351.27,1359.69,1406.97,551.33,-34.84,-2.56234877,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,44.822,,,,,,,,,,,,,,,,,,,,,,,,,8,,45.263,,Unknown,Unknown,Rising,,False,Unknown,Bullish,4.768392504756709,9.035080212499205,Falling,17.271480472821075,68.03927742934482,Moderate,50.70935456157017,True,1.1203268577330308,Double Bottom,70.0,,,False,6.8284989164273995,Bullish,Unknown,3.367173642299121,0.6192588016386141,35.08182021968146,NORMAL,NO_GAP,MID_RANGE,5.836656076533267,140.30072733208783,90.40250572670749,MID_RANGE,NEUTRAL,-34.84,-2.56234877,STRONG_DOWN_DAY,LATE_SHORT,21.0,False,45.263,38.4345010835726,6.8284989164273995,,,,,17.766586592549753,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
AXON,2026-01-08 10:26:15.002036,2026-01-08,,schwab,613.94,325005.0,lastPrice,1767896612348,1767896612241,162.761,True,OPEN,OK,COMPUTED,37.67,41.17026062566707,41.08289824267219,34.334088110075314,45.632153620090605,43.23367635440813,41.17026062566707,41.08289824267219,34.334088110075314,45.632153620090605,43.23367635440813,47.60779559564743,46.12077629745127,46.45566574873039,6.8361725155917625,Normal,640.72,611.35,630.6,620.91,885.915,469.2434,-6.97,-1.12254594,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,37.51,,,,,,,,,,,,,,,,,,,,,,,,,8,,37.67,,Unknown,Unknown,Rising,,False,Unknown,Bullish,5.384531022244842,4.555105958013219,Falling,34.02272203725903,69.11835368643086,Strong,43.09588809735204,True,1.1440373798075931,,0.0,Bearish Engulfing,Strong,True,3.335911889924688,Bullish,Unknown,4.783855099846892,1.560612649176218,8.818522301668477,NORMAL,NO_GAP,NEAR_LOW,30.699897845730113,30.83615027936462,34.72677283500965,MID_RANGE,NEUTRAL,-6.97,-1.12254594,NORMAL,MODERATE,47.0,False,37.67,34.334088110075314,3.335911889924688,,,,,9.716034627830314,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Unknown,Unknown,None,,False,,,,,Snapshot
LLY,2026-01-08 10:26:15.002036,2026-01-08,,schwab,1090.85,1599318.0,lastPrice,1767896605212,1767896611410,163.592,True,OPEN,OK,COMPUTED,37.54,31.087569167659513,26.495089880283608,28.439642278136507,27.625490803331015,29.863097670003697,31.087569167659513,26.495089880283608,28.439642278136507,27.625490803331015,29.863097670003697,38.60195593824848,36.53029419165243,39.42892013760084,2.6479268895230064,Normal_Compression,1133.95,1088.632,1113.69,1108.09,1133.95,623.78,-17.24,-1.5558303,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,37.838,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.54,,Unknown,Unknown,Rising,,False,Unknown,Bullish,2.67452873495802,7.142307939605535,Falling,38.86148347326049,63.34509862956252,Strong,32.507241515773096,True,0.865936108571473,,0.0,Dark Cloud Cover,Moderate,False,9.100357721863492,Bullish,Unknown,4.154375028647384,0.5053741122111144,4.894302484663595,NORMAL,NO_GAP,NEAR_LOW,3.800873054367489,74.87736060790662,91.55183566262224,MID_RANGE,NEUTRAL,-17.24,-1.5558303,NORMAL,MODERATE,27.0,False,37.54,28.439642278136507,9.100357721863492,,,,,31.99884735842672,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
SPOT,2026-01-08 10:26:15.002036,2026-01-08,,schwab,548.025,1579552.0,lastPrice,1767896609361,1767896608922,166.08,True,OPEN,OK,COMPUTED,46.701,30.734643716359216,31.743224949192072,31.56703715057647,29.69022406312685,28.751531886625497,30.734643716359216,31.743224949192072,31.56703715057647,29.69022406312685,28.751531886625497,35.740426361948465,35.485525011029736,37.44663604153538,-0.8323934342172556,Normal_Compression,567.5,544.07,567.5,569.62,785.0,451.4284,-21.595,-3.79112391,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,46.115,,,,,,,,,,,,,,,,,,,,,,,,,10,,46.701,,Unknown,Unknown,Stable,,False,Unknown,Bearish,-5.522490316048838,-8.620657606698966,Stable,18.444033980468827,42.07568496630203,Moderate,33.31917661756153,True,0.7134574552485285,,0.0,,,False,15.13396284942353,Bearish,Unknown,4.275352401806478,0.3721779431901978,16.880068288518718,NORMAL,NO_GAP,NEAR_LOW,30.187898089171977,21.39798913847688,28.95828062101209,MID_RANGE,NEUTRAL,-21.595,-3.79112391,STRONG_DOWN_DAY,LATE_SHORT,33.0,False,46.701,31.56703715057647,15.13396284942353,,,,,47.94229745805319,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
URI,2026-01-08 10:26:15.002036,2026-01-08,,schwab,923.36,383314.0,lastPrice,1767896609464,1767896597977,177.025,True,OPEN,OK,COMPUTED,36.067,36.47347691250187,33.257056078152516,29.3132884545234,32.97899694352658,30.2262189826944,36.47347691250187,33.257056078152516,29.3132884545234,32.97899694352658,30.2262189826944,32.3171695981879,30.503214749203632,32.199970343463804,7.160188457978471,Normal,924.26,877.39,877.39,880.88,1021.47,525.9136,42.48,4.82245028,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.03968253968253968,,,,35.966,,,,,,,,,,,,,,,,,,,,,,,,,10,,36.067,,Unknown,Unknown,Rising,,False,Unknown,Bullish,10.655842984016447,11.239967893523456,Falling,28.476302807257614,84.20622126887007,Strong,39.38541099304194,True,1.0920068481726215,Double Bottom,70.0,Bullish Engulfing,Strong,True,6.753711545476602,Bullish,Unknown,5.076026685149888,0.3961947143765336,98.07979517815238,EXPANSION,NO_GAP,NEAR_HIGH,9.604785260457968,75.57256553167669,80.20205167363392,MID_RANGE,NEUTRAL,42.48,4.82245028,STRONG_UP_DAY,LATE_LONG,20.0,False,36.067,29.3132884545234,6.753711545476602,,,,,23.039760810030923,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
MPWR,2026-01-08 10:26:15.002036,2026-01-08,,schwab,958.64,196504.0,lastPrice,1767896558116,1767896589811,185.191,True,OPEN,OK,COMPUTED,53.124,45.17128073015722,38.44799604261408,34.096783714492574,42.918731219387006,43.7907918577706,45.17128073015722,38.44799604261408,34.096783714492574,42.918731219387006,43.7907918577706,44.142027068230874,42.56034655545939,43.94417093916565,11.074497015664647,Normal_Expansion,960.13,941.1,947.67,959.08,1123.38,438.86,-0.44,-0.0458773,,,2026-01-08 10:26:15.002036,0.0017101719444444444,historical_latest,2026-01-08,0,False,False,0.031746031746031744,,,,50.917,,,,,,,,,,,,,,,,,,,,,,,,,8,,53.124,,Unknown,Unknown,Rising,,False,Unknown,Bullish,1.1856965756473232,0.8202753839126624,Falling,17.06653903705579,59.90715668910173,Moderate,44.75362522716847,True,0.8424370383850702,,0.0,,,False,19.02721628550743,Bullish,Unknown,1.9851038971876795,1.1896817783709472,92.1702574881765,NORMAL,NO_GAP,NEAR_HIGH,14.664672684220841,118.43868203983045,75.93350084730905,MID_RANGE,NEUTRAL,-0.44,-0.0458773,FLAT_DAY,EARLY,-70.0,False,53.124,34.096783714492574,19.02721628550743,,,,,55.80355157492482,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,Snapshot
