Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts
MSI,2026-01-09 11:24:56.717189,2026-01-09,,schwab,382.52,453581.0,lastPrice,1767986454023,1767986413974,282.743,True,OPEN,OK,COMPUTED,24.001,,,,24.001,,,,,,,,,,,,,,,,,,,,,,,13.565723591974994,16.409350932307245,14.841321139659632,22.469445875897197,20.68479248679597,13.565723591974994,16.409350932307245,14.841321139659632,22.469445875897197,20.68479248679597,19.99584965010349,19.038044242703418,20.515264558717742,-1.2755975476846384,Low_Compression,383.35,379.06,381.02,381.89,492.22,359.36,0.63,0.16496897,,,2026-01-09 11:24:56.717189
DUOL,2026-01-09 11:24:56.717189,2026-01-09,,schwab,178.005,618295.0,lastPrice,1767986452675,1767986449396,247.321,True,OPEN,OK,COMPUTED,61.666,,,,61.666,,,,,,,,,,,,,,,,,,,,,,,35.55197266269811,35.43986014079788,46.86801409242866,74.57672677339295,70.39655311094988,35.55197266269811,35.43986014079788,46.86801409242866,74.57672677339295,70.39655311094988,71.95361945849181,66.51767039538274,66.18799224774811,-11.316041429730546,High_Contraction,179.01,171.9,175.91,173.87,544.93,166.27,4.135,2.37821361,,,2026-01-09 11:24:56.717189
TMO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,619.48,1415419.0,lastPrice,1767986448256,1767986444718,251.999,True,OPEN,OK,COMPUTED,28.956,,,,28.956,,,,,,,,,,,,,,,,,,,,,,,23.296083044976275,19.50489124876073,18.30216212116876,18.609369177566055,26.004815753473064,23.296083044976275,19.50489124876073,18.30216212116876,18.609369177566055,26.004815753473064,29.36697845523642,29.258757782805827,30.320842038981908,4.993920923807515,Normal_Compression,619.7,604.55,608.61,606.5,628.08,385.46,12.98,2.14014839,,,2026-01-09 11:24:56.717189
MUSA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,422.28,141272.0,lastPrice,1767986442159,1767986354972,341.745,True,OPEN,OK,COMPUTED,35.843,,,,35.843,,,,,,,,,,,,,,,,,,,,,,,23.543528264284276,21.777837794331028,20.249123469311098,30.267089041835487,30.97524056648545,23.543528264284276,21.777837794331028,20.249123469311098,30.267089041835487,30.97524056648545,33.97948367882695,33.63727461564515,35.47655804816921,3.2944047949731825,Normal_Compression,425.515,412.53,422.42,428.98,523.09,345.2301,-6.7,-1.56184438,,,2026-01-09 11:24:56.717189
HUBB,2026-01-09 11:24:56.717189,2026-01-09,,schwab,470.96,160079.0,lastPrice,1767986455874,1767986390283,306.434,True,OPEN,OK,COMPUTED,29.502,,,,29.502,,,,,,,,,,,,,,,,,,,,,,,31.365472170353716,30.847745064670857,26.50788263804819,29.37487479819062,27.278772790960836,31.365472170353716,30.847745064670857,26.50788263804819,29.37487479819062,27.278772790960836,26.939039402528604,26.092644321742643,27.4807320383155,4.857589532305525,Normal_Compression,471.52,462.23,463.48,460.87,484.26,299.425,10.09,2.18933756,,,2026-01-09 11:24:56.717189
IT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,249.47,367966.0,lastPrice,1767986450289,1767986445670,251.047,True,OPEN,OK,COMPUTED,44.448,,,,44.448,,,,,,,,,,,,,,,,,,,,,,,36.75517844848879,31.834377019628267,27.81415993231104,37.09239772862416,36.984306467002895,36.75517844848879,31.834377019628267,27.81415993231104,37.09239772862416,36.984306467002895,58.82936430692596,53.45599912262554,49.48323563386064,8.941018516177753,Normal,252.63,248.18,249.38,246.81,584.01,222.54,2.66,1.07775212,,,2026-01-09 11:24:56.717189
CHTR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,212.11,785965.0,lastPrice,1767986455556,1767986450809,245.908,True,OPEN,OK,COMPUTED,54.449,,,,54.449,,,,,,,,,,,,,,,,,,,,,,,16.13769328908595,18.196353895267585,21.02103805715221,30.09478130766202,28.914835420988023,16.13769328908595,18.196353895267585,21.02103805715221,30.09478130766202,28.914835420988023,41.99398812312832,40.00440049005804,39.993541905787595,-4.883344768066262,Normal_Compression,212.25,202.56,210.15,209.71,437.06,193.0,2.4,1.14443756,,,2026-01-09 11:24:56.717189
SYK,2026-01-09 11:24:56.717189,2026-01-09,,schwab,369.56,1036875.0,lastPrice,1767986448239,1767986456055,240.662,True,OPEN,OK,COMPUTED,22.114,,,,22.114,,,,,,,,,,,,,,,,,,,,,,,26.67327185474569,19.25369385185919,19.404740971529503,21.615405176629984,20.07789784679629,26.67327185474569,19.25369385185919,19.404740971529503,21.615405176629984,20.07789784679629,20.253578823260572,18.96967263120286,18.515040468719025,7.268530883216187,Normal,370.75,365.92,367.97,367.21,406.19,329.1608,2.35,0.63996079,,,2026-01-09 11:24:56.717189
ADBE,2026-01-09 11:24:56.717189,2026-01-09,,schwab,333.44,2125038.0,lastPrice,1767986454055,1767986447446,249.271,True,OPEN,OK,COMPUTED,25.958,,,,25.958,,,,,,,,,,,,,,,,,,,,,,,27.644269429701296,24.95050088389805,27.0696940981662,28.994888229269648,27.190785819699432,27.644269429701296,24.95050088389805,27.0696940981662,28.994888229269648,27.190785819699432,27.054269539016683,27.287279838642647,26.52987172394814,0.5745753315350939,Normal_Compression,335.875,328.0,335.875,339.04,465.6999,311.585,-5.6,-1.65172251,,,2026-01-09 11:24:56.717189
CAT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,618.255,982711.0,lastPrice,1767986453421,1767986455348,241.369,True,OPEN,OK,COMPUTED,38.467,,,,38.467,,,,,,,,,,,,,,,,,,,,,,,37.9693315142847,37.60445672220099,33.86072262599768,37.542449060516134,33.72420559624256,37.9693315142847,37.60445672220099,33.86072262599768,37.542449060516134,33.72420559624256,31.866829117182583,29.62431989006876,28.82220294898506,4.108608888287016,Normal_Compression,619.15,608.2,609.97,608.13,627.5,267.3,10.125,1.66494006,,,2026-01-09 11:24:56.717189
ELV,2026-01-09 11:24:56.717189,2026-01-09,,schwab,374.705,429032.0,lastPrice,1767986453036,1767986415935,280.782,True,OPEN,OK,COMPUTED,35.659,,,,35.659,,,,,,,,,,,,,,,,,,,,,,,21.19758686468877,28.39056081416681,26.535820598462863,29.086864213989532,29.123828356922232,21.19758686468877,28.39056081416681,26.535820598462863,29.086864213989532,29.123828356922232,30.97378743557522,38.94817462911758,39.638187623289944,-5.3382337337741,Normal,378.28,372.35,376.2,374.77,458.75,273.71,-0.065,-0.01734397,,,2026-01-09 11:24:56.717189
RBC,2026-01-09 11:24:56.717189,2026-01-09,,schwab,489.09,107676.0,lastPrice,1767986415637,1767986391115,305.602,True,OPEN,OK,COMPUTED,26.4,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,29.213465675976096,25.823727936278782,23.238183415168283,25.603022302810047,25.181481866597395,29.213465675976096,25.823727936278782,23.238183415168283,25.603022302810047,25.181481866597395,24.144132317981224,23.432631830554396,23.374596676263593,5.975282260807813,Normal,493.125,482.1001,485.0,485.0,493.125,290.56,4.09,0.84329897,,,2026-01-09 11:24:56.717189
PWR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,421.14,593452.0,lastPrice,1767986452179,1767986452179,244.538,True,OPEN,OK,COMPUTED,33.45,,,,33.45,,,,,,,,,,,,,,,,,,,,,,,39.465455495748394,42.11943321233794,36.98572736435723,36.73630129366809,35.359553139474926,39.465455495748394,42.11943321233794,36.98572736435723,36.73630129366809,35.359553139474926,32.70748008358284,30.670250880007128,31.478914716762414,2.4797281313911625,Normal_Compression,423.71,417.1001,422.45,413.17,473.99,227.08,7.97,1.92898807,,,2026-01-09 11:24:56.717189
HCA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,473.63,414967.0,lastPrice,1767986448323,1767986412886,283.831,True,OPEN,OK,COMPUTED,32.399,,,,32.399,,,,,,,,,,,,,,,,,,,,,,,22.524773853728497,21.533059722898727,23.053182526196323,25.03460959889364,24.265155975552517,22.524773853728497,21.533059722898727,23.053182526196323,25.03460959889364,24.265155975552517,24.362893685814218,23.7184373090228,23.913798963750025,-0.5284086724678296,Normal_Compression,483.98,470.295,480.92,479.02,520.0,295.0,-5.39,-1.12521398,,,2026-01-09 11:24:56.717189
CSL,2026-01-09 11:24:56.717189,2026-01-09,,schwab,353.64,229148.0,lastPrice,1767986455783,1767986435746,260.971,True,OPEN,OK,COMPUTED,34.586,,,,34.586,,,,,,,,,,,,,,,,,,,,,,,36.29500477883662,26.70609034783931,24.81424056633989,28.493927628511745,31.098675360559785,36.29500477883662,26.70609034783931,24.81424056633989,28.493927628511745,31.098675360559785,37.98036076300135,36.15800578255039,35.030553353207864,11.48076421249673,Normal_Expansion,355.97,342.37,343.62,340.06,435.92,293.43,13.58,3.99341293,,,2026-01-09 11:24:56.717189
HD,2026-01-09 11:24:56.717189,2026-01-09,,schwab,372.975,3750828.0,lastPrice,1767986448446,1767986454935,241.782,True,OPEN,OK,COMPUTED,23.698,,,,23.698,,,,,,,,,,,,,,,,,,,,,,,21.492781718557705,21.57736797731345,20.89937552697959,24.99361780527681,22.40058997613259,21.492781718557705,21.57736797731345,20.89937552697959,24.99361780527681,22.40058997613259,22.59880999713777,21.83155574537411,21.22777996184859,0.593406191578115,Normal_Compression,374.3599,361.31,363.5,359.56,426.75,326.31,13.415,3.73094894,,,2026-01-09 11:24:56.717189
LPLA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,360.91,254128.0,lastPrice,1767986456143,1767986438885,257.832,True,OPEN,OK,COMPUTED,34.035,,,,34.035,,,,,,,,,,,,,,,,,,,,,,,32.575687733364155,30.74155366041373,29.18262065130634,33.17286522505277,34.398181262303176,32.575687733364155,30.74155366041373,29.18262065130634,33.17286522505277,34.398181262303176,33.310946995309564,32.693887504968295,32.11605614123767,3.393067082057815,Normal_Compression,364.9899,359.18,364.4,362.36,403.575,262.8341,-1.45,-0.40015454,,,2026-01-09 11:24:56.717189
ETN,2026-01-09 11:24:56.717189,2026-01-09,,schwab,324.305,1405413.0,lastPrice,1767986453046,1767986445387,251.33,True,OPEN,OK,COMPUTED,37.353,,,,37.353,,,,,,,,,,,,,,,,,,,,,,,30.45366965847543,32.8044239732913,31.0834809579886,32.476877554457865,30.398738761279624,30.45366965847543,32.8044239732913,31.0834809579886,32.476877554457865,30.398738761279624,29.717187867418467,29.182655438445693,28.39269528827838,-0.6298112995131717,Normal_Compression,325.22,320.79,322.15,320.58,399.56,231.85,3.725,1.16195645,,,2026-01-09 11:24:56.717189
AON,2026-01-09 11:24:56.717189,2026-01-09,,schwab,351.31,314571.0,lastPrice,1767986455842,1767986455897,240.82,True,OPEN,OK,COMPUTED,24.026,,,,24.026,,,,,,,,,,,,,,,,,,,,,,,18.017370084387295,17.421371190198585,16.80644912093097,18.970177704988203,18.46850287199512,18.017370084387295,17.421371190198585,16.80644912093097,18.970177704988203,18.46850287199512,19.57935422358164,19.733711506659667,21.782130599444347,1.2109209634563245,Normal_Compression,353.36,350.12,351.405,351.97,412.97,323.73,-0.66,-0.18751598,,,2026-01-09 11:24:56.717189
WAT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,396.5,201863.0,lastPrice,1767986453768,1767986447274,249.443,True,OPEN,OK,COMPUTED,29.45,,,,29.45,,,,,,,,,,,,,,,,,,,,,,,20.51375785151348,18.61087919812917,18.55839284227159,24.795165174301193,28.652075200475668,20.51375785151348,18.61087919812917,18.55839284227159,24.795165174301193,28.652075200475668,28.620395070319347,34.251352771701995,34.407083567499605,1.9553650092418875,Normal_Compression,400.54,393.195,398.55,396.65,423.56,275.05,-0.15,-0.03781671,,,2026-01-09 11:24:56.717189
V,2026-01-09 11:24:56.717189,2026-01-09,,schwab,349.77,2342624.0,lastPrice,1767986449001,1767986451919,244.798,True,OPEN,OK,COMPUTED,20.435,,,,20.435,,,,,,,,,,,,,,,,,,,,,,,16.04744804300679,24.397665255565236,21.3454565304695,19.752284654198192,19.18804081634353,16.04744804300679,24.397665255565236,21.3454565304695,19.752284654198192,19.18804081634353,18.30665154549203,20.167290821879913,19.27496884619434,-5.298008487462713,Normal,354.6966,349.31,352.16,352.23,375.51,299.0,-2.46,-0.69840729,,,2026-01-09 11:24:56.717189
WING,2026-01-09 11:24:56.717189,2026-01-09,,schwab,269.135,255207.0,lastPrice,1767986449062,1767986449067,247.65,True,OPEN,OK,COMPUTED,60.475,,,,60.475,,,,,,,,,,,,,,,,,,,,,,,60.553939771624634,49.34156979089014,45.35658979858922,56.401430445797,51.59986309407355,60.553939771624634,49.34156979089014,45.35658979858922,56.401430445797,51.59986309407355,61.685581680428946,56.895283283831155,57.56911586877986,15.197349973035417,High_Expansion,270.37,261.97,267.91,268.69,388.14,204.0,0.445,0.16561837,,,2026-01-09 11:24:56.717189
SHW,2026-01-09 11:24:56.717189,2026-01-09,,schwab,352.96,1207411.0,lastPrice,1767986441583,1767986454043,242.674,True,OPEN,OK,COMPUTED,25.869,,,,25.869,,,,,,,,,,,,,,,,,,,,,,,26.474367542907228,20.70897676080619,20.358017713920784,23.14256450560932,22.62997241081658,26.474367542907228,20.70897676080619,20.358017713920784,23.14256450560932,22.62997241081658,22.30194443362832,22.933736638188147,22.818801092363245,6.1163498289864435,Normal,353.19,342.735,343.5,341.03,379.65,308.84,11.93,3.49822596,,,2026-01-09 11:24:56.717189
NVDA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,185.925,90086242.0,lastPrice,1767986456219,1767986456520,240.197,True,OPEN,OK,COMPUTED,34.7,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,16.98196650906993,30.41677416403237,27.48994463146362,34.41335604471963,34.55279429398487,16.98196650906993,30.41677416403237,27.48994463146362,34.41335604471963,34.55279429398487,32.646604794507496,31.39927497436404,32.48526313690197,-10.507978122393688,Normal_Contraction,186.34,183.6701,185.08,185.04,212.1899,86.62,0.885,0.47827497,,,2026-01-09 11:24:56.717189
AAPL,2026-01-09 11:24:56.717189,2026-01-09,,schwab,259.735,25019485.0,lastPrice,1767986455934,1767986455563,241.154,True,OPEN,OK,COMPUTED,24.414,,,,24.414,,,,,,,,,,,,,,,,,,,,,,,9.497480508736114,11.033027094856248,12.266994934133768,16.728100820885885,20.52541676818397,9.497480508736114,11.033027094856248,12.266994934133768,16.728100820885885,20.52541676818397,21.765403464984757,20.932004151100177,22.337624143114866,-2.769514425397654,Low_Compression,260.0,256.22,259.075,259.04,288.62,169.2101,0.695,0.26829833,,,2026-01-09 11:24:56.717189
AMZN,2026-01-09 11:24:56.717189,2026-01-09,,schwab,246.52,19744074.0,lastPrice,1767986455926,1767986455464,241.253,True,OPEN,OK,COMPUTED,35.112,,,,35.112,,,,,,,,,,,,,,,,,,,,,,,26.010132520089066,23.34433944603709,21.19714405134526,32.4897469579645,31.19186482916377,26.010132520089066,23.34433944603709,21.19714405134526,32.4897469579645,31.19186482916377,31.761811177955153,30.006796202580027,30.18404262741206,4.812988468743804,Normal_Compression,246.929,242.24,244.568,246.29,258.6,161.38,0.23,0.09338585,,,2026-01-09 11:24:56.717189
GOOG,2026-01-09 11:24:56.717189,2026-01-09,,schwab,330.61,11759491.0,lastPrice,1767986455885,1767986455354,241.363,True,OPEN,OK,COMPUTED,33.772,,,,33.772,,,,,,,,,,,,,,,,,,,,,,,15.6026648007713,21.888258119680465,21.22730666409979,28.619621384646088,29.9379911606388,15.6026648007713,21.888258119680465,21.22730666409979,28.619621384646088,29.9379911606388,27.648748298843444,26.82748502848471,28.00117924083309,-5.624641863328488,Normal,331.48,326.25,327.49,326.01,331.48,142.66,4.6,1.41099966,,,2026-01-09 11:24:56.717189
AVGO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,346.06,14657175.0,lastPrice,1767986456089,1767986456102,240.615,True,OPEN,OK,COMPUTED,40.514,,,,40.514,,,,,,,,,,,,,,,,,,,,,,,27.365253867010768,55.37984856245991,50.45419188221136,48.121286013187174,50.829175409772375,27.365253867010768,55.37984856245991,50.45419188221136,48.121286013187174,50.829175409772375,46.561821646176206,43.97025275065929,42.674093733256846,-23.088938015200593,High_Contraction,346.53,333.5,337.92,332.48,414.61,138.1,13.58,4.08445621,,,2026-01-09 11:24:56.717189
TSLA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,446.975,51698027.0,lastPrice,1767986456053,1767986456352,240.365,True,OPEN,OK,COMPUTED,45.433,,,,45.433,,,,,,,,,,,,,,,,,,,,,,,36.57796897739848,40.27148241340866,37.226509418320134,43.72481600898251,46.94882879339993,36.57796897739848,40.27148241340866,37.226509418320134,43.72481600898251,46.94882879339993,45.91889190548509,47.34139292040922,51.678335015855694,-0.64854044092165,Normal_Compression,449.05,430.39,435.945,435.8,498.83,214.25,11.175,2.56424966,,,2026-01-09 11:24:56.717189
JPM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,329.75,4135576.0,lastPrice,1767986448453,1767986456223,240.494,True,OPEN,OK,COMPUTED,22.807,,,,22.807,,,,,,,,,,,,,,,,,,,,,,,21.062127091050233,19.537786236783266,24.991615980342427,22.913389941257115,21.43405697380295,21.062127091050233,19.537786236783266,24.991615980342427,22.913389941257115,21.43405697380295,20.10206636568516,19.64330415828513,19.10305808763682,-3.929488889292194,Normal_Compression,331.9,328.17,329.34,329.79,337.25,202.16,-0.04,-0.01212893,,,2026-01-09 11:24:56.717189
WMT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,114.83,13761060.0,lastPrice,1767986456271,1767986456294,240.423,True,OPEN,OK,COMPUTED,20.377,,,,20.377,,,,,,,,,,,,,,,,,,,,,,,15.126717206811808,16.824187177061425,17.750746974493566,21.99050697636845,21.1933322007306,15.126717206811808,16.824187177061425,17.750746974493566,21.99050697636845,21.1933322007306,21.304800461333727,20.295228922903146,19.458725598374844,-2.6240297676817583,Normal_Compression,115.21,112.255,112.255,113.07,117.45,79.81,1.76,1.55655788,,,2026-01-09 11:24:56.717189
ORCL,2026-01-09 11:24:56.717189,2026-01-09,,schwab,199.385,17948831.0,lastPrice,1767986454788,1767986454787,241.93,True,OPEN,OK,COMPUTED,46.095,,,,46.095,,,,,,,,,,,,,,,,,,,,,,,22.888571239813107,58.81898214194757,52.125103364875834,50.6618947254143,72.72047806451299,22.888571239813107,58.81898214194757,52.125103364875834,50.6618947254143,72.72047806451299,65.25198933116344,63.08112366907951,58.85623487282447,-29.236532125062727,High_Contraction,199.48,188.78,191.655,189.15,345.72,118.86,10.235,5.41104943,,,2026-01-09 11:24:56.717189
XOM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,124.3,8444203.0,lastPrice,1767986455816,1767986451300,245.417,True,OPEN,OK,COMPUTED,24.673,,,,24.673,,,,,,,,,,,,,,,,,,,,,,,33.2393112806786,27.543992696667363,24.38956543447747,20.74569030457922,20.7983449270325,33.2393112806786,27.543992696667363,24.38956543447747,20.74569030457922,20.7983449270325,19.43355942412772,20.6701756102916,20.26635021508211,8.849745846201131,Normal,124.43,123.095,123.23,122.91,125.93,97.8,1.39,1.1309088,,,2026-01-09 11:24:56.717189
PG,2026-01-09 11:24:56.717189,2026-01-09,,schwab,141.7,5652342.0,lastPrice,1767986455010,1767986454905,241.812,True,OPEN,OK,COMPUTED,23.241,,,,23.241,,,,,,,,,,,,,,,,,,,,,,,17.00878107286556,17.984387586268742,19.13066017544034,17.951281415269595,16.78988111321928,17.00878107286556,17.984387586268742,19.13066017544034,17.951281415269595,16.78988111321928,16.463040462548317,15.989317854026869,16.569373453940173,-2.1218791025747805,Normal_Compression,142.33,140.83,141.7,141.53,179.99,137.62,0.17,0.12011588,,,2026-01-09 11:24:56.717189
JNJ,2026-01-09 11:24:56.717189,2026-01-09,,schwab,204.84,2688953.0,lastPrice,1767986455736,1767986450929,245.788,True,OPEN,OK,COMPUTED,20.87,,,,20.87,,,,,,,,,,,,,,,,,,,,,,,11.69406989194556,15.845289168515617,16.94146240021227,15.836639849021305,14.959435714266666,11.69406989194556,15.845289168515617,16.94146240021227,15.836639849021305,14.959435714266666,14.836791834467746,16.344924825200014,16.574680981502762,-5.24739250826671,Normal,206.7,204.51,205.91,205.75,215.185,140.68,-0.91,-0.44228433,,,2026-01-09 11:24:56.717189
BAC,2026-01-09 11:24:56.717189,2026-01-09,,schwab,56.11,16312920.0,lastPrice,1767986455815,1767986453313,243.404,True,OPEN,OK,COMPUTED,23.676,,,,23.676,,,,,,,,,,,,,,,,,,,,,,,22.234381823832045,18.27184075635482,16.636900230940196,20.780153002005253,19.59539980713932,22.234381823832045,18.27184075635482,16.636900230940196,20.780153002005253,19.59539980713932,19.762179402033812,19.447203978824103,19.58322939265753,5.5974815928918495,Normal,56.61,55.93,56.17,56.18,57.55,33.065,-0.07,-0.1245995,,,2026-01-09 11:24:56.717189
ABBV,2026-01-09 11:24:56.717189,2026-01-09,,schwab,221.36,2985587.0,lastPrice,1767986445424,1767986456172,240.545,True,OPEN,OK,COMPUTED,28.676,,,,28.676,,,,,,,,,,,,,,,,,,,,,,,39.0684269044024,29.763682634821027,26.69506606432038,26.685747116146928,26.829818618333256,39.0684269044024,29.763682634821027,26.69506606432038,26.685747116146928,26.829818618333256,24.68674339230547,24.21120529257152,25.572419304895593,12.373360840082022,Normal_Expansion,225.12,220.1,223.75,224.13,244.81,164.39,-2.77,-1.23588989,,,2026-01-09 11:24:56.717189
PLTR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,177.2831,23368028.0,lastPrice,1767986455906,1767986455856,240.861,True,OPEN,OK,COMPUTED,56.589,,,,56.589,,,,,,,,,,,,,,,,,,,,,,,46.45060330855195,46.75826977185972,41.54663156473792,50.94007114733977,48.27068764366968,46.45060330855195,46.75826977185972,41.54663156473792,50.94007114733977,48.27068764366968,48.04915572205409,47.93408415318682,52.03274720653109,4.903971743814026,High_Compression,178.72,174.75,177.02,176.86,207.52,63.4,0.4231,0.23922877,,,2026-01-09 11:24:56.717189
KO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,70.355,11404868.0,lastPrice,1767986457192,1767986457191,239.526,True,OPEN,OK,COMPUTED,16.572,,,,16.572,,,,,,,,,,,,,,,,,,,,,,,18.72071500121545,16.7566170646909,15.50932970554133,17.817971596722685,16.030552360156403,18.72071500121545,16.7566170646909,15.50932970554133,17.817971596722685,16.030552360156403,15.654847210470772,15.32470306612756,15.472324232197664,3.211385295674116,Normal_Compression,70.42,69.12,69.43,69.37,74.38,60.71,0.985,1.41992216,,,2026-01-09 11:24:56.717189
PM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,161.82,2121186.0,lastPrice,1767986454979,1767986454973,241.744,True,OPEN,OK,COMPUTED,30.623,,,,30.623,,,,,,,,,,,,,,,,,,,,,,,21.880489711042134,21.45957005715434,20.788473688650217,24.74842130945528,23.904432648589633,21.880489711042134,21.45957005715434,20.788473688650217,24.74842130945528,23.904432648589633,26.429947081313472,25.13034155129069,24.214076033966204,1.0920160223919204,Normal_Compression,162.14,159.18,159.18,158.81,186.69,116.12,3.01,1.89534664,,,2026-01-09 11:24:56.717189
UNH,2026-01-09 11:24:56.717189,2026-01-09,,schwab,345.37,2310042.0,lastPrice,1767986457401,1767986455532,241.185,True,OPEN,OK,COMPUTED,37.706,,,,37.706,,,,,,,,,,,,,,,,,,,,,,,23.268689941397092,21.96990158139994,25.327576583112904,26.726090572148017,28.780295038718624,23.268689941397092,21.96990158139994,25.327576583112904,26.726090572148017,28.780295038718624,37.27665038601193,36.20773838873795,45.547274344147695,-2.0588866417158123,Normal_Compression,349.055,342.48,347.25,346.85,606.36,234.6,-1.48,-0.42669742,,,2026-01-09 11:24:56.717189
CSCO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,74.065,9835989.0,lastPrice,1767986457024,1767986452577,244.14,True,OPEN,OK,COMPUTED,27.12,,,,27.12,,,,,,,,,,,,,,,,,,,,,,,6.324788094244334,14.81464533853783,15.560472296733025,21.613530856628337,20.261578335266982,6.324788094244334,14.81464533853783,15.560472296733025,21.613530856628337,20.261578335266982,21.10775349323724,20.279605253123915,20.112920659657625,-9.235684202488692,Normal,74.19,73.335,73.45,73.96,80.815,52.11,0.105,0.14196863,,,2026-01-09 11:24:56.717189
GE,2026-01-09 11:24:56.717189,2026-01-09,,schwab,320.925,1808211.0,lastPrice,1767986455458,1767986453638,243.079,True,OPEN,OK,COMPUTED,32.761,,,,32.761,,,,,,,,,,,,,,,,,,,,,,,31.317712575488233,30.62627331942919,29.473879468619955,26.74422359502128,25.34020756401131,31.317712575488233,30.62627331942919,29.473879468619955,26.74422359502128,25.34020756401131,24.25282356166542,24.60434202261476,23.750535568981945,1.8438331068682776,Normal_Compression,321.66,315.19,317.105,314.44,332.79,159.36,6.485,2.06239664,,,2026-01-09 11:24:56.717189
IBM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,303.795,1492380.0,lastPrice,1767986453291,1767986455249,241.468,True,OPEN,OK,COMPUTED,36.17,,,,36.17,,,,,,,,,,,,,,,,,,,,,,,25.751752718254256,19.501055148770487,18.364812834646596,26.82865824087106,26.35144368174376,25.751752718254256,19.501055148770487,18.364812834646596,26.82865824087106,26.35144368174376,27.703119786726703,26.041727789700676,26.604094816996604,7.38693988360766,Normal,307.0,302.0,302.61,302.72,324.9,214.5,1.075,0.35511364,,,2026-01-09 11:24:56.717189
TMUS,2026-01-09 11:24:56.717189,2026-01-09,,schwab,201.77,2012187.0,lastPrice,1767986444882,1767986441423,255.294,True,OPEN,OK,COMPUTED,29.847,,,,29.847,,,,,,,,,,,,,,,,,,,,,,,15.927978760691676,14.30582689449106,18.61408108833092,21.06180814046513,20.346837189965388,15.927978760691676,14.30582689449106,18.61408108833092,21.06180814046513,20.346837189965388,21.48926403214421,22.175116219208093,25.801795449930655,-2.6861023276392455,Normal_Compression,202.05,196.4,196.48,197.91,276.49,194.01,3.86,1.95038149,,,2026-01-09 11:24:56.717189
CRM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,259.425,3450367.0,lastPrice,1767986456236,1767986443111,253.606,True,OPEN,OK,COMPUTED,26.348,,,,26.348,,,,,,,,,,,,,,,,,,,,,,,30.174991880848623,25.305906378819447,29.2900742751063,32.14716504525655,32.20782248662882,30.174991880848623,25.305906378819447,29.2900742751063,32.14716504525655,32.20782248662882,30.95751091863082,29.495624986785895,29.566099129377804,0.8849176057423236,Normal_Compression,261.025,256.509,260.0,260.53,367.09,221.9575,-1.105,-0.42413542,,,2026-01-09 11:24:56.717189
WFC,2026-01-09 11:24:56.717189,2026-01-09,,schwab,95.685,5764231.0,lastPrice,1767986454660,1767986453562,243.155,True,OPEN,OK,COMPUTED,30.054,,,,30.054,,,,,,,,,,,,,,,,,,,,,,,20.385549594479546,18.346957674532483,19.29519582970608,20.572822699656072,24.16040958693222,20.385549594479546,18.346957674532483,19.29519582970608,20.572822699656072,24.16040958693222,23.880957320799716,24.284522728419887,23.723958380238734,1.0903537647734645,Normal_Compression,96.565,95.255,95.81,95.6,97.76,58.42,0.085,0.08891213,,,2026-01-09 11:24:56.717189
