Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts
CACC,2026-01-02 12:43:37.738718,2026-01-02,,schwab,453.21,158180.0,lastPrice,1767386332811,1767386228605,389.133,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.337505775407276,22.342549831706325,27.18855648807881,41.33449331346608,41.488846653505945,17.337505775407276,22.342549831706325,27.18855648807881,41.33449331346608,41.488846653505945,41.229186821369915,39.77781363162348,39.24819981776138,-9.851050712671531,Normal,454.47,439.235,444.41,443.46,560.0,401.9,9.75,2.19861994,,,2026-01-02 12:43:37.738718
SNPS,2026-01-02 12:43:37.738718,2026-01-02,,schwab,482.13,1073623.0,lastPrice,1767386333063,1767386335823,281.915,True,OPEN,OK,COMPUTED,34.283,,,,34.283,,,,,,,,,,,,,,,,,,,,,,,25.30517688397392,29.94729809364963,32.26795836107158,38.80516193741397,88.2928317257772,25.30517688397392,29.94729809364963,32.26795836107158,38.80516193741397,88.2928317257772,78.22365712677333,71.08241496276216,67.15187145815499,-6.962781477097661,Normal,485.8899,471.46,478.94,469.72,651.73,365.74,12.41,2.64199949,,,2026-01-02 12:43:37.738718
MSFT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,472.5,18356248.0,lastPrice,1767386336603,1767386335566,282.172,True,OPEN,OK,COMPUTED,27.147,,,,27.147,,,,,,,,,,,,,,,,,,,,,,,15.962384218026331,17.429344220121838,19.25387840808147,19.359415251458064,18.228403539387973,15.962384218026331,17.429344220121838,19.25387840808147,19.359415251458064,18.228403539387973,18.20489402866775,17.1424943341498,20.260531482160054,-3.291494190055138,Normal_Compression,484.66,470.16,484.385,483.62,555.45,344.79,-11.12,-2.29932592,,,2026-01-02 12:43:37.738718
NOC,2026-01-02 12:43:37.738718,2026-01-02,,schwab,583.755,319106.0,lastPrice,1767386336215,1767386319076,298.662,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38264872974408,18.855625656667385,21.666114403582316,20.48566532642801,18.939907371155947,22.38264872974408,18.855625656667385,21.666114403582316,20.48566532642801,18.939907371155947,21.555715341374945,21.767056256110287,26.962092161778703,0.7165343261617636,Normal_Compression,584.0,564.5,569.59,570.21,640.901,426.24,13.545,2.37544063,,,2026-01-02 12:43:37.738718
MCO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,498.8,540569.0,lastPrice,1767386335413,1767386307620,310.118,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.053736494139663,17.602649007402796,15.571383770632911,20.48966919021299,21.550795385173966,18.053736494139663,17.602649007402796,15.571383770632911,20.48966919021299,21.550795385173966,20.918802379255105,20.2588647276354,21.28664493215892,2.48235272350675,Normal_Compression,510.23,496.5884,509.72,510.85,531.93,378.71,-12.05,-2.35881374,,,2026-01-02 12:43:37.738718
CW,2026-01-02 12:43:37.738718,2026-01-02,,schwab,573.9,98520.0,lastPrice,1767386328756,1767386284023,333.715,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.564313515164407,32.19555494625849,31.1729506068844,32.41286402357097,30.295160089074464,27.564313515164407,32.19555494625849,31.1729506068844,32.41286402357097,30.295160089074464,30.339505550551284,28.68400357335284,28.12267975537909,-3.608637091719991,Normal_Compression,574.56,553.2,554.6,551.27,612.28,266.8787,22.63,4.10506648,,,2026-01-02 12:43:37.738718
KNSL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,390.93,109206.0,lastPrice,1767386319080,1767386239615,378.123,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.839638605962197,32.391674688297606,33.58552949093222,34.188860433250255,33.802505807866325,25.839638605962197,32.391674688297606,33.58552949093222,34.188860433250255,33.802505807866325,32.09602698131743,30.728329076086595,37.55844301417372,-7.74589088497002,Normal,393.22,386.05,391.0,391.12,512.76,349.0,-0.19,-0.04857844,,,2026-01-02 12:43:37.738718
LIN,2026-01-02 12:43:37.738718,2026-01-02,,schwab,430.35,1186881.0,lastPrice,1767386335631,1767386318272,299.466,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.195073252554934,20.285079849893233,17.929695921579157,18.1770725952306,16.792408172864306,8.195073252554934,20.285079849893233,17.929695921579157,18.1770725952306,16.792408172864306,15.771155241200791,15.192039336153842,15.442754400122569,-9.734622669024224,Normal,430.81,422.08,426.28,426.39,486.38,387.78,3.96,0.92872722,,,2026-01-02 12:43:37.738718
CACI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,536.75,100081.0,lastPrice,1767386332575,1767386332575,285.163,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.084391767820406,18.83580848519483,19.2218573529564,31.47821059965208,29.677522092973028,16.084391767820406,18.83580848519483,19.2218573529564,31.47821059965208,29.677522092973028,29.75164259817201,29.051313169927695,29.850635697788757,-3.1374655851359954,Normal_Compression,541.6156,529.7018,533.5,532.81,632.77,318.595,3.94,0.73947561,,,2026-01-02 12:43:37.738718
LMT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,495.6549,852551.0,lastPrice,1767386334524,1767386329652,288.086,True,OPEN,OK,COMPUTED,24.515,,,,24.515,,,,,,,,,,,,,,,,,,,,,,,18.91843175666575,18.30337988001217,22.4815860190584,21.0592101816934,19.263681860842492,18.91843175666575,18.30337988001217,22.4815860190584,21.0592101816934,19.263681860842492,24.698179019472786,25.256876610481857,24.687538030477228,-3.5631542623926507,Normal_Compression,496.15,476.54,483.25,483.67,516.0,410.11,11.9849,2.47790849,,,2026-01-02 12:43:37.738718
ULTA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,617.28,362639.0,lastPrice,1767386330742,1767386330740,286.998,True,OPEN,OK,COMPUTED,25.44,,,,25.44,,,,,,,,,,,,,,,,,,,,,,,18.90186763407409,47.45213561708138,41.20343617252517,33.84354700000464,35.100050687713505,18.90186763407409,47.45213561708138,41.20343617252517,33.84354700000464,35.100050687713505,32.22238197721774,32.95368212279979,32.055674985362515,-22.30156853845108,High_Contraction,622.265,606.12,606.12,605.01,622.265,309.01,12.27,2.02806565,,,2026-01-02 12:43:37.738718
DPZ,2026-01-02 12:43:37.738718,2026-01-02,,schwab,423.975,241325.0,lastPrice,1767386327424,1767386323392,294.346,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.821786692856096,20.73424799458579,22.633676283323076,21.553208365816147,21.289862093535618,14.821786692856096,20.73424799458579,22.633676283323076,21.553208365816147,21.289862093535618,22.455452720633502,22.16260589080894,21.618311299608553,-7.811889590466981,Normal,425.41,416.0,416.7,416.82,500.55,392.89,7.155,1.7165683,,,2026-01-02 12:43:37.738718
FDS,2026-01-02 12:43:37.738718,2026-01-02,,schwab,285.13,436634.0,lastPrice,1767386335924,1767386281066,336.672,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.102534842740546,39.83603847959493,34.92607916152997,33.83347539598077,36.942640665313064,52.102534842740546,39.83603847959493,34.92607916152997,33.83347539598077,36.942640665313064,33.97626661390953,31.75455363899292,30.36607564537518,17.176455681210577,Normal_Expansion,289.185,283.02,288.55,290.19,487.4,250.5,-5.06,-1.74368517,,,2026-01-02 12:43:37.738718
GPI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,391.785,89790.0,lastPrice,1767386331917,1767386332400,285.338,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92176240889199,19.505744772235527,20.93021216357012,28.655049056216185,27.940178426756248,12.92176240889199,19.505744772235527,20.93021216357012,28.655049056216185,27.940178426756248,33.32766013363712,32.366951068892774,31.229285412398937,-8.008449754678132,Normal,394.155,388.3501,393.81,393.3,490.09,355.91,-1.515,-0.38520214,,,2026-01-02 12:43:37.738718
WSO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,348.285,200743.0,lastPrice,1767386335093,1767386335093,282.645,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.383306613928468,28.56033364899822,33.32558397695576,33.821427885482635,31.48136971325281,22.383306613928468,28.56033364899822,33.32558397695576,33.821427885482635,31.48136971325281,31.407066293697827,29.91506867164015,32.50997621119849,-10.942277363027294,Normal_Contraction,351.1,336.955,338.77,336.95,535.4,323.05,11.335,3.36400059,,,2026-01-02 12:43:37.738718
TT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,397.974,621710.0,lastPrice,1767386332886,1767386335159,282.579,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.433523014164646,21.7191120846504,22.31637873651476,24.208600672384712,22.452173636759195,14.433523014164646,21.7191120846504,22.31637873651476,24.208600672384712,22.452173636759195,25.17756309674817,23.27195236798544,25.603233075819347,-7.882855722350115,Normal,399.49,388.69,390.88,389.2,476.185,298.15,8.774,2.25436793,,,2026-01-02 12:43:37.738718
CVCO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,587.0,204746.0,lastPrice,1767386336090,1767386335965,281.773,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.725733394181074,25.6080409520292,30.14119574260816,41.5100378807551,43.66879812693016,17.725733394181074,25.6080409520292,30.14119574260816,41.5100378807551,43.66879812693016,42.48383719705685,40.56584207608244,39.8328579895129,-12.415462348427084,Normal_Contraction,594.54,570.485,587.51,590.74,618.03,393.53,-3.74,-0.63310424,,,2026-01-02 12:43:37.738718
MSI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,380.74,461133.0,lastPrice,1767386332064,1767386333428,284.31,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.458617986385413,16.27176330160938,14.531842168806431,22.488744226402407,21.192044862967297,14.458617986385413,16.27176330160938,14.531842168806431,22.488744226402407,21.192044862967297,20.174942793469924,19.048706443503928,20.892767308630013,-0.0732241824210184,Low_Compression,384.2,380.02,383.32,383.32,492.22,359.36,-2.58,-0.67306689,,,2026-01-02 12:43:37.738718
DUOL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,176.63,925375.0,lastPrice,1767386332728,1767386325362,292.376,True,OPEN,OK,COMPUTED,60.643,,,,60.643,,,,,,,,,,,,,,,,,,,,,,,22.777364494094854,43.92831236427288,45.49292838813171,76.27030712762696,70.88408121727964,22.777364494094854,43.92831236427288,45.49292838813171,76.27030712762696,70.88408121727964,71.89115396899493,66.18777608033444,67.34238634998772,-22.715563894036865,High_Contraction,179.45,174.009,176.73,175.5,544.93,166.27,1.13,0.64387464,,,2026-01-02 12:43:37.738718
TMO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,591.17,1548203.0,lastPrice,1767386314509,1767386311108,306.63,True,OPEN,OK,COMPUTED,27.598,,,,27.598,,,,,,,,,,,,,,,,,,,,,,,13.103988516603817,16.195055963535683,16.852666223266766,17.374123482958506,25.28454454328919,13.103988516603817,16.195055963535683,16.852666223266766,17.374123482958506,25.28454454328919,29.63169134385663,29.01836231362776,30.371998325053816,-3.748677706662951,Normal_Compression,593.71,577.0,579.5,579.45,610.97,385.46,11.72,2.02260765,,,2026-01-02 12:43:37.738718
MUSA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,406.015,129654.0,lastPrice,1767386321691,1767386191116,426.622,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.252359949683704,19.421363774953313,23.476783940652663,30.322662737964535,30.403557807504704,14.252359949683704,19.421363774953313,23.476783940652663,30.322662737964535,30.403557807504704,33.650100285888264,33.303518437918264,35.26840910826709,-9.224423990968962,Normal,408.75,400.14,402.73,403.52,523.09,345.2301,2.495,0.61830888,,,2026-01-02 12:43:37.738718
HUBB,2026-01-02 12:43:37.738718,2026-01-02,,schwab,463.33,317684.0,lastPrice,1767386335001,1767386305983,311.755,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.715121067193124,28.941030976379498,27.40013546394125,29.572356829646303,27.170091638003353,25.715121067193124,28.941030976379498,27.40013546394125,29.572356829646303,27.170091638003353,27.33544146097344,26.039651130651905,27.79058464661812,-1.6850143967481266,Normal_Compression,465.64,447.615,447.73,444.11,484.26,299.425,19.22,4.32775664,,,2026-01-02 12:43:37.738718
IT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,237.93,576644.0,lastPrice,1767386334488,1767386327081,290.657,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58981100434302,30.472805005383215,30.110384790674043,36.983021883035875,36.666436246990926,30.58981100434302,30.472805005383215,30.110384790674043,36.983021883035875,36.666436246990926,58.800239911799515,53.25258711210874,49.43577170935744,0.479426213668976,Normal_Compression,252.28,237.51,250.39,252.28,584.01,222.54,-14.35,-5.68812431,,,2026-01-02 12:43:37.738718
CHTR,2026-01-02 12:43:37.738718,2026-01-02,,schwab,209.15,970891.0,lastPrice,1767386332531,1767386329019,288.719,True,OPEN,OK,COMPUTED,60.427,,,,60.427,,,,,,,,,,,,,,,,,,,,,,,14.038203579361824,22.50220110606188,25.62117057473704,31.12397222957644,29.050440009767676,14.038203579361824,22.50220110606188,25.62117057473704,31.12397222957644,29.050440009767676,42.30797944520164,39.86806688096329,40.71069725762912,-11.582966995375216,Normal_Contraction,215.645,207.72,209.45,208.75,437.06,193.0,0.4,0.19161677,,,2026-01-02 12:43:37.738718
SYK,2026-01-02 12:43:37.738718,2026-01-02,,schwab,348.845,1095143.0,lastPrice,1767386309911,1767386325065,292.673,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.882171583336432,13.841259541532397,15.518447189036166,19.908379184762907,18.32066527586483,7.882171583336432,13.841259541532397,15.518447189036166,19.908379184762907,18.32066527586483,18.89840347912646,17.827969414728905,18.205502972322844,-7.636275605699734,Normal,351.5545,345.72,351.28,351.47,406.19,329.1608,-2.625,-0.74686317,,,2026-01-02 12:43:37.738718
ADBE,2026-01-02 12:43:37.738718,2026-01-02,,schwab,334.29,4560308.0,lastPrice,1767386336155,1767386328351,289.387,True,OPEN,OK,COMPUTED,25.744,,,,25.744,,,,,,,,,,,,,,,,,,,,,,,23.97397407279248,30.901926918510043,29.34841932871543,29.01999448385353,27.532229559194093,23.97397407279248,30.901926918510043,29.34841932871543,29.01999448385353,27.532229559194093,26.810647777347807,27.426628360629035,26.59277766748678,-5.37444525592295,Normal,351.12,331.64,350.675,349.99,465.6999,311.585,-15.7,-4.48584245,,,2026-01-02 12:43:37.738718
CAT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,598.87,1903677.0,lastPrice,1767386330919,1767386334846,282.892,True,OPEN,OK,COMPUTED,37.788,,,,37.788,,,,,,,,,,,,,,,,,,,,,,,24.91110428834889,34.35026846069113,30.378074359031537,37.745425461454914,33.171756130160986,24.91110428834889,34.35026846069113,30.378074359031537,37.745425461454914,33.171756130160986,31.04672771433678,28.85809456927271,28.576695156306563,-5.466970070682645,Normal,599.61,575.31,577.59,572.87,627.5,267.3,26.0,4.5385515,,,2026-01-02 12:43:37.738718
ELV,2026-01-02 12:43:37.738718,2026-01-02,,schwab,354.11,512900.0,lastPrice,1767386336358,1767386313318,304.42,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.26035181182574,27.566006964596006,27.515257542834632,28.212794606249375,28.77292420181105,14.26035181182574,27.566006964596006,27.515257542834632,28.212794606249375,28.77292420181105,38.40509019823194,38.67933972911656,39.94502533629113,-13.254905731008892,Normal_Contraction,356.94,345.01,350.75,350.55,458.75,273.71,3.56,1.015547,,,2026-01-02 12:43:37.738718
RBC,2026-01-02 12:43:37.738718,2026-01-02,,schwab,456.56,105467.0,lastPrice,1767386330637,1767386325802,291.936,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.61133270810902,21.198123774900605,20.10109454157172,25.107184962709155,24.010091333072772,16.61133270810902,21.198123774900605,20.10109454157172,25.107184962709155,24.010091333072772,23.71569525079054,22.502778114055246,23.461377021348433,-3.489761833462701,Normal_Compression,458.03,447.35,449.53,448.43,465.8,290.56,8.13,1.81299199,,,2026-01-02 12:43:37.738718
PWR,2026-01-02 12:43:37.738718,2026-01-02,,schwab,439.785,661388.0,lastPrice,1767386329371,1767386329256,288.482,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.58126392522671,37.79204749158912,35.88599992188416,37.71558182420761,34.20341365197913,25.58126392522671,37.79204749158912,35.88599992188416,37.71558182420761,34.20341365197913,31.756536971133105,29.90344257113628,31.961558460719452,-10.304735996657444,Normal_Contraction,441.97,424.95,424.95,421.95,473.99,227.08,17.835,4.22680412,,,2026-01-02 12:43:37.738718
HCA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,469.735,316827.0,lastPrice,1767386335384,1767386313753,303.985,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.384445382134109,22.17269382032804,24.90422228146864,25.22130988278249,23.49331031389422,13.384445382134109,22.17269382032804,24.90422228146864,25.22130988278249,23.49331031389422,24.354224559761896,23.20819351468907,24.887017152093023,-11.519776899334529,Normal_Contraction,470.36,462.77,465.8,466.86,520.0,289.98,2.875,0.6158163,,,2026-01-02 12:43:37.738718
CSL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,328.12,199033.0,lastPrice,1767386334796,1767386332267,285.471,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.680440482054767,21.240660720726385,25.90372425272884,26.299464960669113,29.348186970542823,19.680440482054767,21.240660720726385,25.90372425272884,26.299464960669113,29.348186970542823,37.591532333283176,35.47473823119923,34.48148862600409,-6.2232837706740725,Normal,331.02,319.082,320.41,319.86,435.92,293.43,8.26,2.58237979,,,2026-01-02 12:43:37.738718
HD,2026-01-02 12:43:37.738718,2026-01-02,,schwab,345.455,2135535.0,lastPrice,1767386334779,1767386330458,287.28,True,OPEN,OK,COMPUTED,19.673,,,,19.673,,,,,,,,,,,,,,,,,,,,,,,16.537373654107693,19.286055623976715,23.79509745490321,24.00756036353253,21.05776178175179,16.537373654107693,19.286055623976715,23.79509745490321,24.00756036353253,21.05776178175179,22.260848338084532,21.1911326184068,21.35238743034756,-7.257723800795517,Normal,348.49,340.92,343.43,344.1,426.75,326.31,1.355,0.39378088,,,2026-01-02 12:43:37.738718
LPLA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,362.41,373222.0,lastPrice,1767386333565,1767386311703,306.035,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92019759651372,28.589477450592774,27.106903175684653,32.63105319448347,33.293873982402786,24.92019759651372,28.589477450592774,27.106903175684653,32.63105319448347,33.293873982402786,33.479470262511704,32.13265850135315,32.45118732679728,-2.1867055791709333,Normal_Compression,364.91,356.0,358.01,357.17,403.575,262.8341,5.24,1.4670885,,,2026-01-02 12:43:37.738718
ETN,2026-01-02 12:43:37.738718,2026-01-02,,schwab,326.9101,1672950.0,lastPrice,1767386332798,1767386332120,285.618,True,OPEN,OK,COMPUTED,33.438,,,,33.438,,,,,,,,,,,,,,,,,,,,,,,14.987208384649772,31.411772019902017,32.553491216303165,31.490512346602383,29.66677120520143,14.987208384649772,31.411772019902017,32.553491216303165,31.490512346602383,29.66677120520143,29.740750418739196,28.64232538535958,28.70433674859148,-17.566282831653393,Normal_Contraction,328.21,321.22,323.21,318.51,399.56,231.85,8.4001,2.63731123,,,2026-01-02 12:43:37.738718
AON,2026-01-02 12:43:37.738718,2026-01-02,,schwab,343.41,458286.0,lastPrice,1767386329975,1767386331538,286.2,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57516256464434,18.398542539594505,17.28983152594474,19.59683444867075,18.365827290124905,17.57516256464434,18.398542539594505,17.28983152594474,19.59683444867075,18.365827290124905,19.766962795983567,19.75089210561299,22.519512476225188,0.2853310386995993,Normal_Compression,351.65,342.75,351.12,352.88,412.97,323.73,-9.47,-2.68363183,,,2026-01-02 12:43:37.738718
WAT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,380.5,206534.0,lastPrice,1767386329476,1767386329482,288.256,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.162413231271357,16.462326917052994,21.75532066600798,24.603836987880364,28.43896293431737,11.162413231271357,16.462326917052994,21.75532066600798,24.603836987880364,28.43896293431737,29.93153160908228,34.246676265677884,34.61510527050628,-10.592907434736622,Normal_Contraction,380.975,373.54,379.15,379.83,423.56,275.05,0.67,0.1763947,,,2026-01-02 12:43:37.738718
V,2026-01-02 12:43:37.738718,2026-01-02,,schwab,346.87,4004248.0,lastPrice,1767386336174,1767386328061,289.677,True,OPEN,OK,COMPUTED,19.813,,,,19.813,,,,,,,,,,,,,,,,,,,,,,,10.63915518567254,23.813489554470095,20.606548948190415,19.45636753286844,18.712321795085813,10.63915518567254,23.813489554470095,20.606548948190415,19.45636753286844,18.712321795085813,17.990345488406376,19.899228125886747,19.854384319810276,-9.967393762517874,Normal,350.05,343.48,349.87,350.71,375.51,299.0,-3.84,-1.09492173,,,2026-01-02 12:43:37.738718
WING,2026-01-02 12:43:37.738718,2026-01-02,,schwab,256.4,650592.0,lastPrice,1767386325401,1767386328346,289.392,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.14356860414354,46.57580072554829,51.32640227706437,56.12739087501664,51.157685218661,52.14356860414354,46.57580072554829,51.32640227706437,56.12739087501664,51.157685218661,60.963464228210725,56.68578648337235,57.33413559177467,0.8171663270791711,High_Compression,258.4,240.58,241.69,238.49,388.14,204.0,17.91,7.50974884,,,2026-01-02 12:43:37.738718
SHW,2026-01-02 12:43:37.738718,2026-01-02,,schwab,328.15,1005113.0,lastPrice,1767386334768,1767386329342,288.396,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.548178160454492,15.002146836070636,16.819329489367636,20.669151844696795,20.843461381542337,12.548178160454492,15.002146836070636,16.819329489367636,20.669151844696795,20.843461381542337,21.051770541765016,22.048564875903125,22.674828710786727,-4.2711513289131435,Normal_Compression,329.9699,322.62,323.25,324.03,379.65,308.84,4.12,1.27148721,,,2026-01-02 12:43:37.738718
NVDA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,188.83,123646417.0,lastPrice,1767386336713,1767386336467,281.271,True,OPEN,OK,COMPUTED,38.031,,,,38.031,,,,,,,,,,,,,,,,,,,,,,,25.910385216416422,30.57432031973318,31.05275985338417,37.675450599165686,35.01995216730836,25.910385216416422,30.57432031973318,31.05275985338417,37.675450599165686,35.01995216730836,32.968021590278205,31.77725314087303,34.52515856218036,-5.142374636967748,Normal,192.9299,188.26,189.835,186.5,212.1899,86.62,2.33,1.24932976,,,2026-01-02 12:43:37.738718
AAPL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,270.58,27175429.0,lastPrice,1767386336370,1767386334529,283.209,True,OPEN,OK,COMPUTED,22.093,,,,22.093,,,,,,,,,,,,,,,,,,,,,,,8.068844377855276,9.663278193162975,13.151913905130176,17.859950499594046,20.133493849586483,8.068844377855276,9.663278193162975,13.151913905130176,17.859950499594046,20.133493849586483,21.35592939519335,20.667269740447573,23.263233610805727,-5.083069527274899,Low,277.84,269.0,272.255,271.86,288.62,169.2101,-1.28,-0.47083057,,,2026-01-02 12:43:37.738718
AMZN,2026-01-02 12:43:37.738718,2026-01-02,,schwab,226.41,40859995.0,lastPrice,1767386336105,1767386336105,281.633,True,OPEN,OK,COMPUTED,35.462,,,,35.462,,,,,,,,,,,,,,,,,,,,,,,18.87530285433961,18.547135473394103,20.354660687363165,33.47743468797971,30.41437243644288,18.87530285433961,18.547135473394103,20.354660687363165,33.47743468797971,30.41437243644288,31.1754832132558,29.43583362728955,30.83746889708628,-1.4793578330235562,Normal_Compression,235.458,224.7,231.34,230.82,258.6,161.38,-4.41,-1.91057967,,,2026-01-02 12:43:37.738718
GOOG,2026-01-02 12:43:37.738718,2026-01-02,,schwab,315.13,17279290.0,lastPrice,1767386336345,1767386336345,281.393,True,OPEN,OK,COMPUTED,33.974,,,,33.974,,,,,,,,,,,,,,,,,,,,,,,12.974806285873944,21.732594117440808,29.0884006858898,29.31527942586059,29.836219213917985,12.974806285873944,21.732594117440808,29.0884006858898,29.31527942586059,29.836219213917985,27.583245043393084,26.84993545233865,28.455186454717943,-16.113594400015856,Normal_Contraction,322.9138,310.65,317.59,313.8,328.67,142.66,1.33,0.42383684,,,2026-01-02 12:43:37.738718
AVGO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,347.13,17943844.0,lastPrice,1767386334343,1767386335269,282.469,True,OPEN,OK,COMPUTED,40.430499999999995,,,,40.430499999999995,,,,,,,,,,,,,,,,,,,,,,,20.335504875188786,55.96373653681154,59.74630571580889,53.214934245043075,50.77691725506403,20.335504875188786,55.96373653681154,59.74630571580889,53.214934245043075,50.77691725506403,46.221889178091544,43.822345249018575,42.93449128738682,-39.4108008406201,High_Contraction,360.66,345.56,352.775,346.1,414.61,138.1,1.03,0.29760185,,,2026-01-02 12:43:37.738718
TSLA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,439.66,74996014.0,lastPrice,1767386336436,1767386336439,281.299,True,OPEN,OK,COMPUTED,46.6035,,,,46.6035,,,,,,,,,,,,,,,,,,,,,,,30.86670433043398,37.83666238214015,38.99756175270507,45.00998906803202,46.60934241245169,30.86670433043398,37.83666238214015,38.99756175270507,45.00998906803202,46.60934241245169,45.73354360252144,51.452784346252415,52.714227854747385,-8.130857422271088,Normal,458.34,435.3,457.8,449.72,498.83,214.25,-10.06,-2.23694743,,,2026-01-02 12:43:37.738718
JPM,2026-01-02 12:43:37.738718,2026-01-02,,schwab,324.93,4651640.0,lastPrice,1767386333852,1767386333852,283.886,True,OPEN,OK,COMPUTED,24.912,,,,24.912,,,,,,,,,,,,,,,,,,,,,,,15.851250506355582,26.07846248047635,23.963324866146827,22.990000583723983,20.7019564735017,15.851250506355582,26.07846248047635,23.963324866146827,22.990000583723983,20.7019564735017,19.560510053426317,19.18044543078825,19.259892542811855,-8.112074359791245,Normal,325.42,320.74,322.5,322.22,330.86,202.16,2.71,0.84104028,,,2026-01-02 12:43:37.738718
